(alpha=0.10 x ell=0.10),(alpha=0.10 x ell=1.00),(alpha=0.10 x ell=10.00),(alpha=0.20 x ell=0.10),(alpha=0.20 x ell=1.00),(alpha=0.20 x ell=10.00),(alpha=0.30 x ell=0.10),(alpha=0.30 x ell=1.00),(alpha=0.30 x ell=10.00),(alpha=0.40 x ell=0.10),(alpha=0.40 x ell=1.00),(alpha=0.40 x ell=10.00),(alpha=0.50 x ell=0.10),(alpha=0.50 x ell=1.00),(alpha=0.50 x ell=10.00),(alpha=0.60 x ell=0.10),(alpha=0.60 x ell=1.00),(alpha=0.60 x ell=10.00),(alpha=0.70 x ell=0.10),(alpha=0.70 x ell=1.00),(alpha=0.70 x ell=10.00),(alpha=0.80 x ell=0.10),(alpha=0.80 x ell=1.00),(alpha=0.80 x ell=10.00),(alpha=0.90 x ell=0.10),(alpha=0.90 x ell=1.00),(alpha=0.90 x ell=10.00),(alpha=1.00 x ell=0.10),(alpha=1.00 x ell=1.00),(alpha=1.00 x ell=10.00),(alpha=1.10 x ell=0.10),(alpha=1.10 x ell=1.00),(alpha=1.10 x ell=10.00),(alpha=1.20 x ell=0.10),(alpha=1.20 x ell=1.00),(alpha=1.20 x ell=10.00),(alpha=1.30 x ell=0.10),(alpha=1.30 x ell=1.00),(alpha=1.30 x ell=10.00),(alpha=1.40 x ell=0.10),(alpha=1.40 x ell=1.00),(alpha=1.40 x ell=10.00),(alpha=1.50 x ell=0.10),(alpha=1.50 x ell=1.00),(alpha=1.50 x ell=10.00),(alpha=1.60 x ell=0.10),(alpha=1.60 x ell=1.00),(alpha=1.60 x ell=10.00),(alpha=1.70 x ell=0.10),(alpha=1.70 x ell=1.00),(alpha=1.70 x ell=10.00),(alpha=1.80 x ell=0.10),(alpha=1.80 x ell=1.00),(alpha=1.80 x ell=10.00),(alpha=1.90 x ell=0.10),(alpha=1.90 x ell=1.00),(alpha=1.90 x ell=10.00),(alpha=2.00 x ell=0.10),(alpha=2.00 x ell=1.00),(alpha=2.00 x ell=10.00)
22.995163,0.188901,0.001138,0.002246,16621.442497,1451.433387,0.001785,0.787393,0.304574,0.084906,0.208886,9535.864554,0.664623,377.257338,117.934534,0.047098,0.343203,11.377866,0.017750,5.901506,0.499455,0.106461,0.520106,14.483532,0.192818,7.227883,1.055502,0.321926,1.830230,0.218038,0.782162,0.355141,108.825017,0.043461,2.103010,17.031219,0.132482,0.552838,7.291904,0.073659,0.172274,4.443781,0.068524,1.091315,19.056980,0.377903,2.061603,10.167245,0.016910,1.114079,45.877288,0.078265,3.666711,7.841226,0.038727,1.503572,0.249153,0.031545,2.036811,19.990417 
1633274.322334,0.000049,1880.805978,0.271977,104.912067,135.599086,0.025810,0.000653,41710.254646,0.008857,0.174171,0.820072,0.124105,0.106165,16.235673,0.228232,0.604930,4.766210,0.083145,0.888832,1.989955,0.004447,1.414967,126.019432,0.319220,11.493472,18.065952,0.288140,11.444061,9.362877,0.625585,7.894946,26.581936,0.031185,0.972068,22.329190,0.111286,0.037866,42.702083,0.081150,0.396869,2.206749,0.096557,1.310758,7.078837,0.092820,0.296407,1.460548,0.059362,0.424787,30.402083,0.038804,0.823876,2.381162,0.076243,1.255279,0.544420,0.201820,0.816373,2.471727 
13.659398,2.115429,0.338660,0.001092,0.025177,492293.413842,0.008439,25.943318,90.937807,0.095148,7.682407,65.151767,0.071778,0.359687,3.286116,0.037184,0.834566,264.860615,0.309684,0.335930,20.215403,0.167372,7.269541,9.128429,0.125172,107.530163,176.828017,0.025238,2.452408,8.245861,0.014353,0.786621,8.130382,0.203963,0.974197,6.117938,0.019423,5.263787,13.833395,0.050246,4.098743,0.451452,0.012353,0.063671,1.759775,0.073055,0.482671,21.981678,0.072238,0.563629,4.994109,0.037023,1.942227,5.792691,0.064647,0.872789,13.045085,0.119119,0.363871,1.470473 
102.463590,0.000205,53.335077,0.007873,0.000165,1245.720132,0.389264,8947679.991040,2.056841,0.196031,0.044210,915.097272,0.491647,3.160037,7.329221,0.209790,0.327093,1.149053,0.045462,0.596155,3.344698,0.005805,0.302647,4.982468,0.016091,0.207452,8.255313,0.029614,0.775074,33.045451,0.140029,1.252514,7.656518,0.089544,2.954812,9.287355,0.113817,2.347552,7.229981,0.134813,4.458992,8.939716,0.056341,1.693683,3.666640,0.131190,0.853808,9.711908,0.100420,2.059179,28.345743,0.112583,1.013001,13.552024,0.283234,0.848177,12.993863,0.113759,0.592850,0.917224 
348.419651,0.850464,1350571318.684770,0.000002,1557.595903,803143197.141204,0.361388,84.685591,3.115244,0.020537,0.092545,16.363818,0.109614,0.013926,0.277432,0.206764,0.237612,2.982814,0.103560,0.569023,2.366453,0.269422,0.971034,10.756864,0.027196,0.540400,22.742049,0.068327,1.073368,16.152330,0.021985,3.158433,9.950217,0.335732,1.000183,11.555409,0.008814,1.547742,18.189533,0.080371,1.841765,37.506609,0.300832,0.328997,4.135747,0.003931,2.097505,25.685325,0.040700,0.814964,12.791270,0.108534,0.923994,5.009734,0.145555,1.189811,17.609843,0.086453,1.234696,2.174382 
195.754928,7.125177,8.187282,0.000103,88.366145,27.266266,0.228144,502829.065248,173.031641,0.062944,1.936807,30.508017,0.147205,1.323885,36343.087073,0.114414,12.412233,191.148053,0.025454,323.019955,498.438080,0.967329,9.918136,34.571104,0.390296,0.404592,13.618025,0.227323,1.018986,1.539989,0.059376,2.563117,6.886777,0.142126,0.531028,9.726694,0.013355,0.114308,8.473615,0.094761,0.937842,28.613995,0.135568,49.210443,7.419449,0.046100,9.900856,11.976357,0.116569,0.995225,38.907969,0.101647,1.045166,1.583900,0.106368,1.168060,8.561704,0.030733,2.505431,7.286605 
135.045446,8.929711,115.442538,4.272387,0.007694,38.058070,0.027468,0.290699,286.643733,0.007530,17.577224,18.690929,0.026362,0.758356,15.359983,0.131844,0.322041,108.585676,0.254450,0.070647,2807.991067,0.235680,0.959541,5.182322,0.057813,0.285606,106.163122,0.217772,0.037703,10.682607,2.181947,0.608786,1.023440,0.042465,1.496105,4.924952,0.221363,0.675168,4.642995,0.146965,1.624108,2.769100,0.113322,0.989771,1.180555,0.129130,0.379034,2.781362,0.185772,0.156256,30.105840,0.053484,2.508814,12.206904,0.074079,0.063988,16.774477,0.048146,1.043139,1.583390 
18458.462314,137835308.283238,0.539288,0.015796,37.485805,1.335533,0.198776,0.069059,3.366910,0.050632,0.741738,156.588424,0.095834,0.341067,101.493589,0.246398,0.896056,0.938440,0.070634,0.836150,7.583730,0.142550,1.530318,2.478163,0.175311,1.495297,42.765532,0.047963,1.964805,5.063351,2.337656,2.157445,18.116629,0.026472,0.075518,43.928520,0.089201,0.544795,6.204645,0.080427,0.083437,5.374933,0.118146,0.327018,6.053594,0.418100,1.140741,5.614195,0.085763,0.597721,6.386104,0.181519,3.596641,11.019010,0.067883,0.266352,11.477384,0.090628,0.970995,2.102760 
143.066723,0.000000,0.099070,0.103576,0.002268,1489.386750,0.048970,4.755179,5.926327,66.258255,2.718780,30.007779,1.415490,1.470222,3.339010,0.014691,0.066785,0.390963,0.325197,4.134514,40.940816,0.061752,1.894733,323.922636,0.605670,1.831863,6.465152,0.386589,16.089327,6.523050,0.031498,0.104376,9.870438,0.055457,3.407232,4.737299,0.005673,0.571682,11.213243,0.021362,1.946024,23.996449,0.083290,1.240242,24.101620,0.144552,1.127094,2.272578,0.286032,2.539863,5.541001,0.113714,2.217437,0.142933,0.066465,1.432367,7.333630,0.067816,0.089443,17.195918 
0.630346,0.001471,641.597163,2710.391868,0.011512,5.245573,0.030658,47.495128,98.665157,0.001552,0.639700,1.420299,0.017091,47.378357,4436.134236,0.106716,0.717495,0.290929,0.074065,1.026673,30.520909,0.031443,0.865876,4.809575,0.034416,0.322087,28.138347,0.388232,0.659507,0.526571,0.003092,1.801039,18.909224,0.110506,0.979690,10.672093,0.062495,0.701031,6.288317,0.007010,26.009554,117.309197,0.044312,0.133918,16.177097,0.011936,0.161663,8.998091,0.132294,0.942360,4.716335,0.395180,0.926206,10.376596,0.237458,0.162155,4.066362,0.014429,0.493211,25.934546 
0.000001,2015.091268,3114.863903,0.254585,149.514929,49.217103,1.828970,22.439156,0.337486,0.151399,0.246084,31.965418,0.023608,1.684311,121.850073,0.050547,0.545214,2963.674790,0.019063,0.141748,56.376616,0.064251,0.423984,17.526637,1.009011,2.528660,32.009705,0.038865,0.970862,52.372126,0.780015,5.721110,9.160923,0.007002,3.657376,13.795445,0.130936,0.790677,24.103486,0.188417,0.416323,6.808428,0.128181,0.209255,10.498729,0.310110,1.681003,24.367058,0.018014,1.426836,6.344419,0.079854,0.828392,17.568856,0.095057,1.303243,1.246027,0.111835,0.172089,4.666415 
0.010417,39.878764,0.951864,0.000154,0.004731,11.627932,0.104488,8439.683571,3.188132,0.004069,0.327904,4.753359,0.137294,0.110895,34.293171,0.733714,2.073479,6.465948,0.319765,0.744275,9.034345,1.847460,0.161523,2.488579,0.093432,2.041940,6.925109,0.158977,0.274131,7.894875,0.141573,0.243517,2.178718,0.377119,0.082365,9.286433,0.104692,0.740859,6.202948,0.150820,0.340008,2.471064,0.012549,3.095404,16.741748,0.016212,0.005002,12.199961,0.250710,2.459611,7.550895,0.007852,1.745334,15.339369,0.007896,2.683564,25.775317,0.041397,1.529973,4.336138 
0.000001,0.035771,106.822283,0.003489,0.933707,26.791891,65.503412,0.032037,1750.678833,0.183994,124.048039,3.601436,1.452315,13.471166,6.428921,0.575535,0.089239,4.437467,0.004440,0.822829,0.523010,1.086269,0.533905,10.832833,0.012544,0.560518,10.009096,0.140468,7.651662,51.710897,0.340298,6.233997,23.844826,0.058319,0.428091,0.217120,0.127549,0.566961,21.193280,0.444449,0.518385,5.409189,0.020737,0.534157,20.748988,0.002229,0.225748,5.829643,0.025243,0.231118,5.941659,0.078179,0.988996,13.201731,0.141201,0.428933,12.284852,0.083060,0.220103,5.958231 
4769.662855,0.000106,17317109.797005,0.000292,230792.709151,0.002214,0.010493,0.235060,482.669980,18.769496,4.387852,6.594023,0.059515,0.460747,1.308030,0.047274,31.004508,4.019710,0.721044,2.842499,4.124584,0.071284,0.606623,20.009944,0.050954,0.673421,1.680654,0.077236,43.790806,12.928984,0.118499,0.377854,2.393796,0.074632,0.894155,0.201582,0.203409,0.139973,17.890580,0.011135,1.626506,6.704410,0.294503,0.236595,11.058639,0.088449,2.803894,4.229775,0.049022,0.426283,11.809006,0.112589,1.021545,1.593027,0.016610,1.520072,12.785309,0.137240,0.535180,8.938931 
0.000001,20008975005.244095,11.178621,0.087561,15409.658101,76.576102,0.179695,12.984103,31.194572,0.037442,0.020327,203.784152,0.152190,0.195192,22.669748,0.082122,2.376550,10.467690,0.041001,0.183697,33.520600,0.393359,0.279646,7.330247,0.088298,5.550209,4.970638,0.312513,0.746703,51.733915,0.077689,1.733766,21.909202,0.133002,1.475989,8.979548,0.068150,2.599068,16.496712,0.125801,1.872055,11.334696,0.180515,0.638912,7.147289,0.095473,2.887074,42.179361,0.012637,0.020186,1.147597,0.080546,1.023440,2.482806,0.146252,0.741791,22.910968,0.142947,0.215397,10.595477 
0.000001,54867.055420,61437.682119,0.034702,0.002732,0.303299,0.141167,5.600074,2.358105,0.038130,0.226104,1.980070,0.246814,0.036923,35.728011,0.254273,10.572938,15.883158,1.648711,0.336582,5.555258,0.734240,8.909672,9.247347,1.135016,0.499497,21.007150,0.035591,1.163567,227.668410,0.079370,1.585933,37.559321,0.194743,0.126708,18.121909,0.089829,0.231606,9.412157,0.210073,1.317435,41.866910,0.062739,2.469663,10.374908,0.206823,0.721973,7.133813,0.115315,0.227779,8.979705,0.137595,0.283322,1.083858,0.009209,1.440954,25.048637,0.133397,2.481111,19.833631 
0.000014,0.005080,14802.205843,0.018176,8.666811,3981.541460,4.146196,0.143204,4.747083,0.910072,0.442580,2.649617,0.068403,0.937620,20.631054,0.202887,0.871580,5.131680,0.006586,0.909883,5.689676,0.063443,1.620683,16.996509,0.001163,126.297640,3.376663,0.076398,2.958603,50.699398,0.419533,1.413778,13.565769,0.117898,0.504195,17.847371,0.155202,0.900876,11.565865,0.353006,1.322446,6.193992,0.093785,2.687409,6.483684,0.045192,0.199370,15.199315,0.164659,0.123822,25.803423,0.168400,1.604334,29.000781,0.026911,0.609444,10.268159,0.069133,2.933840,9.319108 
1548.900173,28062.424219,0.525127,0.138785,0.022359,4.464630,1.206351,0.077190,26.649692,151.333320,3.635010,53.844935,0.569991,2.053013,420.091060,2.219230,1.772129,9.115828,0.145610,3.906875,17.238903,0.162752,0.387814,5.189572,0.202371,0.296067,16.162942,0.054667,0.850083,6.019424,0.016058,4.176998,63.955944,0.093179,1.261675,1.938307,0.029739,0.975564,2.437087,0.067320,1.448380,1.701248,0.193644,0.132354,13.358643,0.026856,1.940892,6.513407,0.194781,0.986407,2.882182,0.073287,1.348693,20.638737,0.008950,1.313272,8.489628,0.116493,0.707069,8.118191 
6978481.762968,0.034457,0.002113,5.494065,3.247092,1.069006,0.734603,257177822.529517,0.018166,4.890660,0.337620,1.706068,0.115600,0.222714,2.284603,3.521355,35.381762,234.220867,0.332847,1.092433,368.435487,0.137148,6.304092,42.305107,0.207256,2.228558,1.039319,0.011858,0.424817,2.460607,0.040841,0.225947,45.654072,0.101930,5.017246,1.458735,0.124613,1.194283,28.822321,0.032117,1.262962,12.045556,0.285439,1.274831,1.053785,0.073459,2.833277,10.263096,0.039845,1.329095,11.675234,0.118141,2.289813,5.772800,0.070780,0.886328,22.259296,0.023739,2.413678,11.305880 
1.000685,2.188281,52112154.305905,22804.522567,73.532454,22.428460,0.130933,6.377253,33.605855,11.298174,0.102268,78.702537,0.025290,3.875648,6.025179,0.162085,1.284237,2.227652,2445.151067,1.311650,1.258858,0.015497,1.678156,25.732190,0.280398,2.199077,3.939312,0.003943,5.096099,30.928912,0.050702,1.004983,100.915953,0.239610,0.595516,6.149405,0.677765,0.182815,14.656574,3.942841,1.113289,1.607959,0.000608,0.857132,6.397104,0.187773,0.921701,54.508400,0.173371,0.797999,2.222628,0.129785,0.532578,11.248881,0.056384,2.651864,6.698717,0.004135,3.172189,7.876980 
10945.321067,168615748.639512,0.000075,104841.918856,0.059710,235487.779949,0.418086,4137.790639,913.065391,0.003447,73.844848,163.270332,0.002040,1.896923,1.528557,0.042125,1.709545,0.118778,0.005393,1.289307,231.309276,0.065928,0.490088,8.536617,0.086277,0.208054,9.005240,0.018903,1.017087,0.538491,0.081466,0.279370,6.818000,0.057433,0.194353,5.932713,0.006550,1.489048,7.129960,0.053037,0.132081,10.721218,0.008543,1.592856,4.747732,0.014129,1.701574,2.138346,0.159731,1.572106,22.093799,0.058995,0.916064,12.521550,0.089089,0.930635,15.342442,0.173441,0.535207,17.878784 
169.040709,0.000128,0.000224,1714.683194,336.348453,10700.811794,0.457288,417.167150,0.071275,9.755151,1.220026,167.700668,0.338808,0.136009,30.114819,0.013562,0.639474,55.387170,0.134404,3.392760,12.622533,0.062173,0.059624,0.128678,0.083398,1.342903,1.875949,0.856010,0.884582,14.539606,0.062738,1.353033,6.177631,0.053012,0.427496,38.921026,0.181533,0.877261,4.372520,0.227650,2.934010,36.200228,0.073266,0.491204,8.781136,0.074743,0.399096,15.645147,0.028075,1.193804,7.993973,0.018941,0.664914,9.084243,0.060540,1.015668,0.510879,0.210359,0.793770,8.182280 
2216.746862,0.000275,0.000124,0.000597,1778.395196,5094.233126,0.000564,3.145417,4.747671,0.632465,16705.074804,59.175801,0.158299,1.472494,409.287364,0.324891,2.575171,1.525967,0.292358,17.789911,12.491606,0.485214,2.645809,3.577559,0.074935,0.181055,16.265056,0.043921,0.681505,15.943254,0.055535,2.977403,27.891384,0.044013,0.533680,9.707734,0.122914,0.781464,12.467458,0.116452,1.381231,71.135278,0.016929,0.012924,4.857246,0.212847,0.792861,23.573423,0.053883,0.795662,9.880470,0.110961,0.683621,16.152507,0.229563,1.778841,5.017994,0.105650,0.668628,10.901554 
0.000315,890.871947,48.526971,0.037549,5.278535,0.910854,0.125951,0.086605,3.122844,0.309314,0.041609,9.780165,0.013209,1.492046,1619.453455,0.102422,11.258700,44.372823,0.541960,1.390462,3070.896906,0.464786,1.563841,8.960759,0.035870,0.178224,24.414308,0.306202,0.413256,2.447218,1.895844,1.257552,3.032273,0.714187,0.021065,35.053608,0.123131,1.089144,21.827192,0.043125,2.078586,9.934275,0.174637,0.605126,8.887076,0.089995,0.679086,27.858663,0.194642,1.830195,0.781342,0.303122,1.545425,12.678477,0.066404,1.280742,4.680650,0.118619,1.879185,13.074036 
0.645322,7282.057946,0.000109,0.010748,0.000118,1321.079733,0.008854,111.697918,9614.885001,0.632203,16.970965,1328.250105,0.030680,1.192381,0.065708,0.069109,1.813897,1.328003,0.151238,0.702422,255.098580,0.068922,13.179939,5.983185,0.218952,0.614580,26.465822,0.099531,0.850000,157.576953,0.054736,0.984419,33.510460,0.693786,0.543847,17.985994,0.117618,5.744640,0.439690,0.051176,0.871990,13.415758,5.397124,0.536524,5.587002,0.056861,0.360769,9.117830,0.122782,3.676701,4.768595,0.024920,1.667637,18.856687,0.075692,1.173496,17.747650,0.135105,0.797982,8.840881 
0.019091,0.014771,73103910.633042,0.019390,0.001512,22.235386,0.001425,3.170711,7.102915,0.229911,0.022340,4.834491,0.050853,0.002144,10.994906,0.006744,31.073629,0.359322,0.029365,0.749501,18.805537,0.764117,40.097886,3.300199,0.090818,4.285683,55.939261,0.129648,1.046178,5.885130,0.451837,2.266317,2.621922,0.020745,7.918466,21.573029,0.066459,2.482156,6.232185,0.107592,0.654793,14.592123,0.091523,0.382611,9.624261,0.124544,1.048911,0.808868,0.090746,2.774855,7.142771,0.088119,0.074644,2.164802,0.009865,0.570020,1.737967,0.240866,1.844463,13.098432 
788771.334159,15403917.713592,337.906275,0.152064,3340.021364,145739.380136,0.013478,55.601512,0.096659,0.407381,0.253229,2.479365,0.006609,3.897350,476.768487,0.021041,4.655990,330.171650,0.021978,1.031968,42.201363,0.231231,81.228922,25.014664,0.025517,1.043707,10.962234,0.011080,0.494381,10.836335,14.595433,2.446991,83.044786,0.086294,2.188937,7.048465,0.115892,1.279725,11.535545,0.191415,1.568155,0.349021,0.146573,0.074414,31.182911,0.293922,1.502148,8.371700,0.114097,0.576702,4.929554,0.007889,1.810577,13.795622,0.082340,0.443835,1.229239,0.026071,2.497124,15.847931 
4131.710100,0.000955,79645.510288,0.047018,0.002411,94.584893,10.480432,0.896342,53.355175,0.021434,242.174232,27.289525,0.031455,0.298557,0.778758,0.006044,0.609158,8.238923,0.002481,5.224774,1.806393,0.147541,3.564566,226.353586,0.062616,1.596469,3.787315,0.063434,0.321769,1.273933,0.073087,0.659634,0.592507,0.042304,0.276550,22.775708,0.198990,0.674599,17.854274,0.011146,2.066686,1.442438,0.092094,1.877844,21.923761,0.111771,2.136578,4.523398,0.097389,0.150268,9.295571,0.177849,1.443643,0.256798,0.334842,0.679197,8.508524,0.122582,2.138210,0.339694 
0.000000,0.169071,102949.988238,154.925392,0.024553,0.029753,0.020378,0.008854,360.948291,0.121412,110.116691,76.557123,0.003025,0.237861,5.419290,0.026569,2.456906,550.374141,0.038485,0.153627,50.491466,0.053799,0.539911,62.166917,0.275269,0.585994,237.095007,0.027177,4.912546,0.869488,0.000233,1.553635,24.641017,0.514943,0.385005,0.708452,0.193623,0.313680,11.318822,0.021278,1.448596,14.950195,0.076717,0.124256,13.869644,0.086964,0.827668,18.879859,0.000762,0.747397,2.558079,0.139903,1.150777,4.656762,0.026195,0.823784,10.994527,0.000170,2.009892,9.337728 
0.254573,0.000020,2186093949.928876,0.097965,9.611033,0.256722,0.003166,0.091503,2.612353,0.222066,0.277014,0.404014,0.189406,4.252557,10.515101,173.415611,1.622025,0.589150,0.219675,16.927206,13.015291,0.090298,3.107276,25.706097,0.002961,2.718955,2.297030,0.494357,5.396860,5.648561,10.616165,0.418952,330.288604,0.048241,0.541470,94.644333,0.042025,1.598221,21.350084,0.089684,0.206661,5.426802,0.045926,0.076613,1.189217,0.127547,0.067274,33.746712,0.026086,0.382190,17.047155,0.100450,0.245555,7.109070,0.052389,0.573309,35.562911,0.100131,4.012697,17.944247 
7.129701,0.000553,0.000018,186182258.931158,0.245123,127.988651,0.027773,8316.573648,92.909384,0.106221,18002.426227,161.843405,0.083867,16.951176,7.347875,0.697827,2.636700,3.543460,0.041369,3.930344,7.762468,0.191039,0.081543,2.905212,0.099113,0.011027,1.819837,0.021888,0.588182,4.681067,0.107154,0.022108,27.195143,0.056727,1.161628,32.818680,0.126233,1.668041,15.496610,0.035508,1.553198,14.090314,0.463816,3.446882,11.940192,0.011978,0.387022,10.107309,0.026275,1.129569,10.598334,0.082600,1.020346,13.906650,0.042082,0.117643,29.491862,0.042468,0.449316,21.352595 
4.335866,44540939.712905,18.205596,0.014629,8.701137,0.078335,1423.313547,1.283527,1.158675,0.019885,0.345141,121.112889,0.014528,12.839752,1311.867831,0.129048,1.063173,4.242615,0.241805,105.752013,9.071356,0.129945,0.050089,12.609197,0.310597,9.008787,24.094327,0.094770,0.112669,4.782856,0.015672,2.124067,11.260353,0.136477,0.401807,7.213710,0.250694,1.299839,5.343245,0.027378,0.135633,12.002435,0.191034,4.685418,14.783195,0.171478,0.130213,16.573213,0.180338,0.756199,14.742249,0.030103,3.110784,9.225443,0.038250,0.458634,1.611933,0.192925,1.003630,7.866022 
595.780174,13.928971,2483947.918958,0.263255,1.413523,30807.370990,0.011419,22.244019,177.915365,0.021482,94.348221,6.914633,0.037383,0.178172,1.338837,0.977198,0.335424,19.634884,7.014690,3.404392,46.014628,0.077599,1.108600,2.412460,0.081341,0.406941,5.669156,0.291945,0.883772,19.296160,0.154007,1.104280,147.056815,0.251993,0.783711,3.694134,0.183871,0.599213,7.745680,0.110469,0.801288,1.554901,0.296411,1.543866,7.957028,0.118046,2.202720,4.271891,0.155867,7.130648,4.372818,0.044615,1.261697,6.764522,0.137595,2.784811,4.904514,0.115450,1.617260,16.157286 
0.000006,1106248.514076,866.020616,0.454008,3.245880,1.477942,0.028206,0.468220,11.978444,14.096155,0.012648,1.327222,0.030670,51.227416,52.041807,0.073394,13.082684,285.063880,0.050621,97.537310,0.348362,0.088696,1.295969,17.416207,0.063222,0.269717,1.831395,0.029126,0.387560,2.927843,0.383179,0.610817,10.137541,0.060700,0.262475,9.653064,0.009593,1.004546,37.028505,0.358685,5.265090,8.907999,0.042899,0.456378,4.374518,0.130100,0.339745,6.359423,0.143902,1.775713,3.585023,0.170973,2.402664,34.481088,0.057810,3.082751,20.610452,0.163352,0.109703,10.815051 
0.072013,9198801946.795099,36.314456,13.840369,1.887319,5.699696,0.744813,0.502145,42.135855,0.101120,4.691932,19.880506,0.801962,16.051757,4.742166,0.014263,0.078066,4.053509,0.023822,79.079908,43.122446,0.032512,2.353475,56.441550,0.133254,0.820718,0.511557,0.801134,0.173780,6.148654,0.016936,1.094547,61.962044,0.290986,1.350856,14.892778,0.068687,1.126448,36.553993,0.198781,3.025806,43.080825,0.036721,1.222831,24.473043,0.039719,0.760074,7.063002,0.175378,0.931594,46.415821,0.355836,0.693155,6.357153,0.063733,0.852657,14.513333,0.174873,1.053419,10.449571 
492103.613815,12716294938078.205078,22568.301064,0.011070,0.082225,306.090145,0.001028,0.008672,1.435416,0.025178,5.268745,18.485411,0.716280,22.948475,0.351969,3.902722,0.404364,4.249440,1.931857,120.072799,10.778794,0.017076,10.647512,6.541257,0.155476,0.090481,331.735933,0.015375,0.293655,18.262752,0.170332,10.239929,4.667325,0.046657,0.517439,13.230880,0.038253,1.765337,0.910872,0.006013,0.592363,21.599856,0.151299,0.337519,11.998609,0.022925,1.227252,6.323355,0.182111,1.664754,11.987784,0.222436,2.332736,10.690001,0.053608,1.277062,21.546091,0.230543,0.868604,20.973301 
0.000002,2393282.013861,33.999316,0.001027,10.426814,1986.829933,22374762.696169,0.498711,182888.695742,0.013785,0.073198,15.897838,0.027131,0.608015,17.001880,0.016254,0.048731,254.859000,0.012329,0.176505,15.810595,0.013103,0.484943,2355.247052,0.641582,0.574128,0.233786,0.170825,0.987699,4.540385,0.011931,1.219302,644.449877,0.008492,0.317504,8.666811,0.065175,0.203563,18.587535,0.157729,1.816933,8.528389,0.099195,0.657841,18.238879,0.007571,18.956802,5.336290,0.010164,0.861914,4.006198,0.178430,1.298042,13.826740,0.011790,1.976251,3.233146,0.128848,0.591854,15.638708 
1.420902,0.016239,38113.070692,13.861488,0.021728,1.310709,0.013628,0.166079,141.551362,0.003325,72.308060,0.263237,0.166903,1.826014,5.238756,0.091751,2.343623,9.946029,0.163144,11.334608,27.633664,0.039848,14.242138,11.319027,3.703594,0.929427,4.428488,0.066525,1.236161,1.340273,0.042362,0.732545,5.119267,1.965804,1.134106,6.879045,1.663206,2.670252,15.879522,0.017830,1.045397,45.029046,0.064234,0.936713,16.491975,0.062493,0.081448,58.508114,0.134587,1.562573,5.723887,0.019696,1.165922,7.556473,0.250032,2.015707,0.849515,0.158880,0.274941,1.550304 
