(alpha=0.50),(alpha=1.00),(alpha=1.50),(alpha=2.00)
-0.416013,1.098898,1.957374,0.441766
0.741514,-0.785404,0.828504,-nan
-0.431780,-0.190558,-3.929976,-nan
-1.549140,0.807161,2.307109,0.687480
0.795687,-0.032362,-3.508809,0.019413
0.712436,-0.064643,-10.345548,-nan
1.709050,-1.728331,-nan,-nan
-0.899081,1.274966,0.891984,0.042893
-1.063585,1.203133,-2.643378,-nan
-1.834418,-0.338839,0.831641,-nan
-0.308088,-1.914116,0.404638,1.449359
1.110567,-0.729530,0.603775,0.155257
1.224043,-0.239466,1.303746,-2.798334
0.077946,1.159242,5.965735,-nan
1.529066,-1.066016,-nan,-nan
-0.021690,-1.866995,-1.331595,-nan
1.980815,-0.488361,0.278193,-0.065073
-1.597783,-0.007130,-2.261508,-nan
-0.466840,1.365372,8.650770,-nan
-0.583737,-1.591027,-nan,0.215942
-0.762782,1.141373,-1.323679,-nan
1.565924,0.327543,-nan,-nan
-1.314752,1.102436,-1.306778,1.327843
0.485255,0.188195,1.881862,0.003643
2.032683,-0.707222,-nan,-1.298222
0.948420,-0.067619,0.316040,-nan
0.849405,0.355782,-5.581542,-nan
-1.623000,-0.173822,-1.031202,-nan
-5.146650,0.949251,-nan,0.911870
-0.720919,0.180682,1.106995,-nan
-1.433952,-0.608725,-nan,-0.185377
-0.571891,-1.104715,-0.161888,4.440182
0.274849,2.368037,1.998850,-nan
1.300001,-1.140182,-nan,-nan
0.327044,2.446325,2.211825,1.059445
0.061349,-2.189108,-nan,0.708899
0.768249,-2.063764,-nan,-0.851896
1.161626,-0.451510,1.178982,-nan
-1.146286,1.260126,-0.484493,-nan
0.471582,0.239444,0.983789,-nan
8.322208,1.359647,-nan,2.230234
-0.016428,0.213285,0.895146,-nan
-1.372879,0.870460,0.574382,-nan
-1.974128,1.956175,1.626096,-nan
1.279294,0.380542,-2.934755,-nan
7.877255,-2.315639,-0.301338,2.908032
-0.773103,-1.455349,2.942643,0.266612
0.525454,2.142837,-0.179572,-nan
0.480000,1.305710,-0.862681,-0.158338
-0.274304,-0.181133,1.246231,-nan
0.432613,0.116770,-nan,-nan
-0.920024,-2.531687,-nan,-0.371288
-0.676147,0.014124,2.093151,0.496357
0.087557,1.792108,-nan,-nan
0.890484,-0.758331,-nan,0.270103
1.231613,-1.942252,-nan,-0.145525
-1.306420,-0.371111,-nan,-nan
-1.026542,1.883074,-nan,-0.150927
2.498484,1.996093,-nan,0.119867
2.341586,-1.686012,-nan,0.024764
2.046466,-2.232675,0.671136,-3.653721
1.377520,-0.119173,-nan,-0.568494
-0.544934,-2.080212,-nan,-nan
0.017960,2.005331,-0.298884,-nan
0.726266,0.026868,-nan,-0.620277
-4.936900,-0.571480,-3.803630,1.488204
-0.483454,0.036327,1.094479,-0.438126
10.974534,0.420125,-nan,0.172480
0.170439,0.400130,0.457379,-nan
0.637817,-0.873893,-0.164816,-nan
-0.522284,0.755420,-0.880796,-nan
1.794666,-0.071727,-0.100276,3.210552
2.923333,1.095551,-1.305816,1.139287
-0.036679,-1.732139,-nan,0.344883
-1.565864,-0.023670,-0.697689,-nan
0.346803,1.076742,0.042042,4.596327
1.298714,-0.989009,0.087218,-nan
16.303649,1.311690,-nan,-nan
-1.187645,-2.716269,-nan,-0.309472
0.092917,-0.802199,0.544533,-0.084179
1.648411,-1.144309,-1.030544,-nan
-2.555110,0.522021,-1.235216,-nan
0.995401,-0.996588,-nan,0.052217
-1.111888,-1.026425,-nan,-nan
9.374968,-0.380472,0.563855,-nan
-3.345629,-0.998896,0.023213,-nan
5.680895,2.716569,-0.312742,-nan
-0.210308,0.801962,-nan,1.646586
-1.907113,0.357428,-nan,-4.177842
0.027521,-1.067213,-nan,-0.277784
-0.535412,0.643742,-nan,-0.424568
1.154994,-1.207906,-nan,-nan
1.071140,-0.394378,0.061462,-0.464987
0.120518,1.442594,0.174021,-1.281815
2.282989,-1.744882,-2.934261,-0.143354
-1.667109,-1.896750,-nan,-nan
0.519276,-0.915193,0.813552,-0.279625
-0.629020,1.807751,-0.179158,-nan
-1.442419,-0.740099,-0.852826,-nan
1.343102,1.173323,-nan,14.363411
0.706246,-0.695765,1.737353,-0.022979
3.990564,-0.035854,-nan,0.161751
-2.667647,0.642835,2.740873,1.930582
-0.277794,-0.039294,-nan,-nan
2.645240,-2.975733,-0.038124,-nan
0.111849,0.162190,-1.556053,-2.523162
1.410379,0.880931,-0.529010,-1.655502
1.054141,-1.308943,0.626795,0.089705
-0.302901,2.188159,-nan,-nan
0.363381,0.403127,0.974960,2.230131
4.449833,0.262004,-1.717189,-0.465315
2.656237,1.065874,1.249143,0.154597
2.780955,1.413664,-3.228147,-4.243103
-0.352407,-0.739544,-0.188384,-nan
0.878249,0.308803,-0.476324,-0.374776
-1.414664,-0.290849,-3.373362,1.106503
3.498849,0.966203,-nan,-nan
0.512511,0.651632,-nan,-nan
-1.202365,-1.020156,-nan,-nan
2.001458,-2.347106,-nan,-nan
-0.278626,2.037460,0.588591,0.511751
-0.486849,-0.330832,1.165307,-nan
-1.239649,-0.913656,-nan,-1.557773
-3.524815,-1.189722,-0.174007,-0.196543
-0.693926,0.752657,2.208375,-nan
1.507397,0.781136,-0.139453,0.339946
-2.219970,-0.512467,-0.180087,-nan
-1.654397,-0.028600,-0.128621,1.066648
-3.578361,-0.129162,-nan,-nan
-3.054483,3.225493,0.756428,-nan
-0.700919,1.073141,-0.232723,2.437071
0.166729,1.776746,-nan,-nan
0.235256,0.077704,-nan,-nan
-0.114112,-1.654302,1.452861,-nan
-1.217783,-3.056490,-nan,-nan
-0.123824,-0.968404,-1.183012,1.274855
0.612237,0.646646,-nan,-0.731854
0.906130,0.106029,-0.026894,0.314842
0.061808,1.736959,0.983449,-0.610104
-0.752888,0.488836,-nan,-nan
-0.962107,2.404584,-0.046235,-nan
0.102463,0.169320,0.018238,-6.803887
0.041262,-0.469417,1.397438,-7.525755
-1.380118,-0.419986,-2.061060,-nan
3.869677,-1.574426,-4.362668,1.942132
-1.458879,0.554581,1.466198,0.001434
0.343041,1.688069,0.894759,-nan
-1.511849,-1.322767,-nan,-1.009800
2.928673,0.831858,1.485031,0.001608
0.532011,2.222670,-nan,-2.255654
-0.244263,-0.174363,0.493077,-0.628343
-0.896537,1.661429,0.234586,-nan
-1.249487,-2.752233,-nan,-5.791733
-1.745212,-0.529462,-nan,-nan
0.253486,-0.198697,-1.053177,-nan
-5.974338,2.411208,-0.546987,-nan
2.362436,1.017309,-nan,0.491465
-0.543407,1.280962,-1.012888,-nan
-1.219328,1.751880,-0.501393,-nan
0.461728,1.624351,0.139120,0.105521
0.777388,1.555111,-0.264592,-nan
-0.666285,0.094341,2.603971,-0.252111
2.541185,-1.604836,0.417401,-nan
-0.594360,0.313637,-1.572880,-nan
-2.056709,-1.052575,0.651805,0.120466
0.687777,-0.048950,-0.060844,-2.053435
-1.500970,0.324310,0.693708,-0.495602
-1.710953,0.992446,-nan,-nan
1.198093,0.000433,-nan,-nan
0.251315,-0.030934,-nan,-0.859830
0.263403,0.630536,-nan,-nan
-0.822632,-1.311626,-nan,-nan
2.345945,0.516036,-nan,-nan
-0.557102,-0.010147,-2.971403,-0.677473
-1.350509,-0.658867,1.058634,-nan
-0.221040,-0.239500,-nan,0.943619
2.985576,2.516824,0.319141,-nan
-1.812772,0.321087,-2.399560,-3.029707
-0.456598,0.160732,1.990601,4.490626
-0.407855,0.845907,2.067488,-0.328352
-0.889280,-0.320797,-1.089269,-nan
-0.212595,-2.189666,-1.420567,-nan
0.497746,-2.972258,-0.199506,-0.659215
-0.379442,1.815923,-0.384717,-3.705406
0.191676,-0.283188,-1.576902,-nan
-1.440590,-2.866914,0.199092,-nan
-0.391875,0.896069,-0.919951,-0.324623
0.590016,0.089986,-0.024320,-2.655267
0.427788,0.461483,0.699024,0.496997
-0.605496,2.365836,-nan,-nan
-0.089912,1.140991,-nan,-nan
0.867036,0.677530,0.701507,-nan
-0.007816,-0.392323,0.973096,-nan
1.586025,-0.392453,-3.602866,-nan
-0.294535,1.125103,-3.267347,-0.782575
-2.933269,0.717340,-0.527362,-0.297198
0.954234,-0.804040,-nan,-nan
2.088225,1.148884,-0.022817,-nan
2.882806,3.246640,3.036270,-nan
-0.046558,-0.880979,-nan,-0.245582
0.407174,-0.006100,1.120488,-nan
0.479398,-2.315192,-nan,-1.143822
2.562729,-1.159421,-nan,0.975361
-7.845297,0.435385,-2.221765,2.368105
1.157165,0.855153,-nan,0.202725
-2.674476,-1.098679,-0.234287,1.483282
2.639866,-2.441647,-0.985147,-nan
1.666909,0.515071,-nan,-nan
1.143247,-2.428991,0.121647,0.382860
0.990898,0.024197,0.054058,0.202993
-1.230494,-0.231491,-0.162475,-nan
4.258597,-0.612051,-0.242075,-nan
0.709341,-2.858275,-2.702088,0.198115
0.453102,0.641669,-nan,0.500603
0.401916,-0.307284,0.105991,0.262558
2.018942,-1.110679,-0.902087,-nan
0.969249,-2.972719,-nan,-nan
-1.085971,-0.939245,-29.494474,-0.128950
0.765200,1.334351,-0.172796,-nan
-0.076595,1.186436,-nan,-5.540138
-0.294178,3.765298,-2.372465,-nan
11.934421,-3.009093,-3.230024,-0.322272
-2.073062,-2.225631,-1.773902,0.238845
0.259660,-0.209287,1.535990,-nan
1.559860,-0.889724,-nan,-nan
1.354845,-0.566328,-nan,-nan
2.219081,1.904639,-3.580225,-0.186776
-1.308547,0.175072,-0.150333,-nan
-1.919606,3.047748,-0.909069,1.237994
-0.117564,-0.948646,-nan,-nan
-0.932070,-0.893695,-2.601417,0.685612
-0.911654,0.089891,-nan,-1.651880
-0.409248,2.382420,0.196750,-nan
4.363007,-1.929952,-nan,-nan
-0.012704,2.372845,2.317296,-nan
0.330759,0.814195,-nan,1.156351
1.119531,-3.536852,-nan,-nan
-0.810476,1.937703,-2.299930,-nan
1.173857,-1.149584,-4.325109,-0.430423
2.484781,-0.485967,2.984799,-nan
-1.295214,1.367669,0.179433,-nan
-0.554492,-2.010486,-nan,-0.723053
-0.823930,0.721072,-nan,-0.585491
-0.849717,2.137211,-1.936976,-nan
-0.508887,-3.079212,-0.756139,1.044222
-0.124451,1.959457,-0.600582,-nan
-0.223216,0.983055,0.872396,-nan
0.953900,-0.089818,1.238573,-2.010255
2.855343,1.311482,-nan,-4.166944
12.308606,-1.639294,4.427343,-nan
-1.871797,2.073571,-nan,-3.493620
-0.299390,-0.443888,-1.396388,-nan
-1.686749,-0.826046,-0.950592,-nan
-6.813911,0.216078,0.445006,-nan
-22.195599,1.139208,-0.367247,-0.038506
0.841032,1.112150,0.196179,-2.180814
-0.836500,-0.803796,2.361112,0.632412
-0.839155,1.363378,-nan,-nan
0.114109,-1.282962,1.015209,-nan
0.133720,0.112025,-0.394489,-0.337622
0.183697,2.062860,-1.846656,-0.586354
-0.337785,-0.152463,-0.045434,3.167290
9.231279,1.160669,0.065603,-nan
17.262281,0.371571,1.892771,-nan
-0.893771,-0.459177,-nan,-1.561174
-0.593062,-0.392105,-nan,-nan
2.957940,-0.750498,1.899538,-nan
-6.776551,0.420864,0.415369,-nan
-0.862682,2.007253,0.311274,0.664595
0.689745,2.563816,-nan,0.038924
1.406456,1.543894,-nan,-0.486350
-0.039316,-0.894396,2.830151,0.577865
-2.034997,1.787462,0.195727,0.025317
0.362803,-1.756741,-0.036556,0.457279
-3.238963,-1.520061,6.951285,-1.014132
2.538403,0.101142,-nan,-3.647943
0.438594,-0.487482,0.365411,-1.677410
1.408844,-0.357050,-22.020305,-1.064205
-0.540327,0.384641,0.106512,-nan
-2.764336,-1.955296,-nan,-nan
-0.613689,1.070994,0.112375,-nan
0.081908,-0.424610,-0.429826,-2.114380
-0.567610,0.991414,-1.303044,-nan
-2.044168,-2.866753,2.673692,-0.021905
-1.956118,-0.602291,-1.218092,-1.456687
0.230167,0.500882,-nan,-0.109859
0.500926,-0.948354,-nan,-nan
0.887080,0.639856,-nan,-nan
0.280361,2.811885,0.662324,-nan
-0.709886,0.117352,-nan,-nan
0.081499,0.956897,1.058794,-nan
0.847694,-0.141245,-0.233139,-nan
-0.363726,-2.067249,-1.152474,-0.830650
1.396676,-1.409059,-nan,-0.301356
3.418233,-0.989313,-0.216423,3.925326
0.197592,-0.385690,0.412712,-0.958525
-1.088712,-0.665681,-0.629054,-0.132044
-1.388450,-0.267053,-nan,0.764409
-9.161247,-0.782213,-nan,-0.187597
-0.125886,-0.467525,-nan,-nan
0.283273,-2.453674,-4.125664,-nan
-2.777217,-0.450724,1.901305,-nan
1.585121,0.754640,-nan,-nan
2.386418,-1.534719,-nan,3.158614
-3.134418,0.450462,-nan,-nan
-0.076662,1.650527,-0.170211,-nan
-2.323254,-0.661071,-1.938383,-nan
1.607787,0.306693,-13.795210,-nan
-0.523836,-0.081211,-0.447570,-nan
1.612820,-0.005630,-1.965808,-0.339911
0.640119,-0.750136,-nan,1.197620
-0.007171,1.797863,-nan,0.724044
3.149381,-0.376969,1.185007,-8.800280
4.701877,0.417451,-2.581550,-1.763729
-1.283706,1.230210,-nan,-nan
-1.015650,0.659743,-nan,-4.307381
1.786801,0.043480,0.485350,0.055582
1.153447,0.227899,-nan,-nan
0.514784,-0.553820,1.369332,-nan
-3.702673,1.363277,-nan,-1.657361
-1.669320,-1.103011,-0.685605,-2.110402
0.397019,-0.257208,-nan,-nan
-0.417722,-0.792254,-nan,-nan
-3.455256,-2.566155,2.183436,0.154900
1.239141,-0.316809,-nan,-0.094541
0.216033,2.293866,0.550646,-0.677836
1.288277,-0.285121,-0.330055,-0.162116
-1.466774,1.074394,1.043542,0.999818
0.184819,-2.466674,-nan,-nan
1.075017,-1.226189,4.472063,0.087598
2.003658,2.718068,-nan,1.221635
38.530824,-0.858987,-nan,-nan
-0.019195,0.797575,-0.228344,-nan
-3.075085,-2.227892,-0.613430,4.270730
1.092747,-0.775799,-nan,-nan
-0.665846,0.777289,-2.791072,-nan
1.875189,0.754114,-nan,0.424235
-0.745208,0.068239,-1.012219,-0.264495
0.523730,1.645587,-0.032423,2.673539
-2.324623,-1.650172,-nan,-0.428319
2.042413,-0.244054,-3.051060,-nan
1.520813,1.333876,1.085364,-1.114497
-0.881755,-2.368853,0.357224,-nan
-1.421971,-1.095813,-nan,-nan
-1.200288,-0.592146,-0.671298,-nan
0.504838,0.843728,-nan,-6.189258
0.272047,2.077655,4.305364,0.183478
0.232036,-2.351832,-nan,-nan
1.943827,-0.477011,0.539520,-nan
-1.924376,-0.102628,-0.192650,-nan
-0.423884,-0.001798,-nan,-nan
0.262482,1.282616,-0.516707,-0.256634
-0.894715,-1.857476,-1.397418,0.009478
-2.545751,-1.590883,-0.449784,-nan
-1.752576,-0.307437,2.194149,2.370923
1.360244,-0.231928,-nan,-nan
-3.584091,-1.068589,0.253336,-0.821436
1.945714,-2.128331,0.792187,-0.066394
-1.175571,-0.781348,-nan,0.542407
-0.755018,-0.916039,0.262333,-0.357805
-0.209189,1.068526,-nan,2.116553
0.542234,1.290294,0.428064,-0.067681
-3.314509,0.297639,-0.219506,-nan
0.714655,3.633619,0.436056,0.166620
0.148204,-0.845518,0.341683,-0.986642
-7.412794,-2.995543,-13.040112,0.861401
3.793669,1.151677,-nan,1.187271
-0.938675,-0.743427,-nan,-nan
0.514546,-0.365453,0.203605,-0.546850
0.626252,-1.046968,-nan,-nan
-0.255602,2.701133,-nan,0.249356
-2.160333,0.870089,0.070460,5.518034
1.782812,0.595766,0.633542,0.001994
1.024915,0.945339,-nan,-nan
-1.772117,-1.305315,-nan,-nan
-0.163748,-0.901971,-nan,-nan
0.134769,0.162575,0.642693,-0.504313
-0.817213,-1.580713,0.753099,-nan
1.905169,2.086981,4.731150,-11.724647
2.622440,-1.461158,1.150493,-nan
1.159170,0.828130,-nan,0.012377
2.735065,-3.441265,-nan,-0.170930
1.912592,0.423278,-nan,2.872197
-2.512758,0.697749,2.224706,0.272878
-0.058911,-1.691507,-nan,-0.307731
3.605274,-1.094467,-1.266013,-nan
1.126238,-2.691178,-1.095502,1.241720
0.337955,2.803899,1.230587,-nan
0.962260,-0.334387,-1.206295,-1.101042
1.168393,-0.953399,-nan,-nan
0.028067,1.080867,1.416991,-nan
4.152520,0.852025,0.927497,0.270201
0.072186,-0.311183,0.861908,-nan
0.253398,1.370559,0.021960,-nan
-1.017013,0.277414,1.094291,-4.670570
1.167861,0.305073,-0.970502,-0.805716
1.829147,-0.148003,0.293475,0.505477
-2.549312,-2.468823,-nan,-1.048806
0.139378,1.304342,1.209824,0.798276
-0.712308,-0.865636,-nan,-nan
-4.201932,0.344904,-1.083868,-nan
-0.421910,-0.755562,0.875826,-nan
-1.878967,1.621407,-nan,-0.792183
-0.091791,-1.125644,-0.555613,1.980424
-0.132287,0.003436,5.060875,0.418979
-0.908376,-0.240057,1.046927,-0.170418
-1.050101,0.479569,0.144988,-nan
-2.322798,-1.030467,1.384997,-nan
-1.451883,-1.469427,-nan,1.457988
-1.076866,-0.004182,0.112331,-nan
0.923374,0.657161,-1.320892,-nan
1.983413,0.761511,-nan,2.484105
-0.491153,-2.427209,2.759799,-nan
-5.169513,0.807357,-0.412397,-1.266890
1.154457,0.769517,-nan,-nan
0.753137,1.282379,-nan,-nan
1.948976,1.523229,-2.978879,-nan
-0.850672,-4.015297,-nan,-nan
1.205596,1.667656,0.496727,-nan
-1.333274,-0.220328,-nan,-nan
0.024317,0.184618,2.415270,-2.317200
0.182421,0.557985,-0.580943,-nan
-2.141883,2.331383,-0.051499,-nan
-0.005119,-2.582352,0.867135,1.556859
0.529654,0.585770,0.259002,-nan
0.686143,-0.222901,4.940370,-nan
5.222188,-1.287127,-nan,-nan
-1.775736,0.117219,2.436167,-nan
-0.207277,2.827902,-nan,-nan
-0.627070,-1.808931,1.189612,-nan
3.523202,0.470089,0.710335,0.793111
-1.068875,0.954308,-nan,-nan
-1.120641,0.425428,-nan,0.903649
10.544509,-1.629466,0.401452,-nan
1.568256,-0.257095,-0.435307,-nan
-3.154844,-0.108242,-nan,0.374463
-1.492045,-0.848218,-2.428611,-8.644579
0.809073,1.309681,-nan,-nan
-3.475912,1.635418,0.030584,0.714150
-2.441220,-0.430326,-nan,-nan
-1.217961,1.994036,1.081569,-0.373626
0.262760,0.419727,-nan,-nan
-6.544622,-1.997062,-nan,-nan
-2.159508,1.296474,2.641414,-3.236832
2.398350,-0.054550,1.410799,-nan
-1.882106,-2.070500,-0.622572,0.231575
-0.436490,0.485482,-nan,-nan
-0.239562,3.051042,-nan,1.065104
1.125159,-1.251481,-0.560367,-0.018232
2.674591,-0.346148,-0.813795,-nan
1.455945,0.371474,-nan,0.756339
-1.134443,0.849098,-nan,-0.376058
0.099100,0.817078,0.414762,1.760949
-0.115872,2.378871,-nan,-0.465546
0.526655,-1.375885,1.160148,-nan
0.089993,0.159030,-nan,-0.473569
0.680061,-0.251513,-0.152335,2.773793
1.031944,0.504116,0.045411,-3.069713
-0.161364,0.485813,-nan,-nan
1.048967,1.191805,-0.080581,-nan
-0.854582,0.096170,-1.117003,-0.228795
0.093510,1.295047,0.223588,-nan
0.116873,-1.108538,-0.781056,-nan
0.303932,-0.434990,0.012181,-0.140942
0.785059,-1.855582,-nan,-nan
0.369819,0.312084,0.931096,3.275314
2.214878,-0.934547,-nan,-nan
3.745980,0.591405,-nan,-nan
3.155996,2.191961,0.533343,-0.331323
-1.608210,0.126651,1.074180,-nan
-2.152559,0.417650,1.039911,1.249645
-1.142804,-0.008155,-nan,-0.302918
-2.255469,0.061992,1.329769,-5.417864
0.301476,-1.268055,-0.844153,-nan
-1.893257,1.550804,3.638817,-0.940307
-0.304244,-2.285320,-nan,0.169776
-0.466505,1.287216,-0.475645,-0.849362
5.887934,-2.773780,-nan,0.273960
-0.046199,1.187107,-0.166238,-nan
0.352931,0.095266,-0.057671,-nan
1.397633,-0.658657,0.678781,0.180136
2.791334,-1.095998,-nan,-nan
0.942457,2.209579,-nan,0.238769
-0.644878,1.035332,0.970051,-nan
1.529751,2.214520,-0.288474,-nan
1.369501,0.516065,-0.573306,-nan
1.686861,1.346787,1.790964,0.177132
-1.910109,0.097897,0.036374,-nan
5.529563,0.027959,1.122106,-nan
-0.493072,-1.610566,-nan,-nan
0.996914,0.656173,1.887552,12.230087
-0.553155,2.160229,-0.542668,-nan
2.003970,2.504699,-2.632164,-nan
-0.179345,0.206485,-1.069126,-0.024313
-0.108683,0.846674,-nan,-nan
0.476614,0.845532,-0.031998,0.915740
-1.809722,-0.190161,-1.600273,-nan
-1.750775,1.399091,-nan,-0.882769
0.398438,1.189701,-nan,-nan
0.276075,-1.793858,-nan,-nan
-3.567457,0.024395,-1.337860,-1.199889
-0.295579,2.337053,0.499680,-nan
-2.091955,-0.623461,0.429084,-nan
1.222059,1.834453,1.232605,-2.776568
-0.000557,1.313189,-nan,-nan
-0.479844,-0.245418,-nan,0.671028
0.455976,0.796211,-1.512437,5.419639
-0.196894,1.857729,-0.148697,-0.030011
4.177363,1.559516,-0.336003,-1.313383
1.016211,0.175307,1.558924,-nan
0.841887,-1.025065,-nan,-nan
0.586444,0.381407,-nan,-nan
0.025024,0.315450,-nan,-nan
-1.036260,0.726360,1.565660,-1.454219
-0.461313,-2.361467,0.226668,-0.007494
0.785974,1.910465,-nan,1.075269
-1.795465,0.054115,-0.247325,-nan
2.858444,-1.224357,-0.764027,-nan
0.615253,-2.728559,-1.398880,4.303460
2.370499,-1.942325,-nan,0.492501
1.881872,-0.454692,-3.824602,-nan
1.192442,0.654259,-0.463913,13.441744
1.348542,2.589634,0.530731,0.109326
-2.396338,-1.028171,1.685017,-0.544626
3.896050,-0.386492,-0.523400,-nan
-0.645490,0.541461,-nan,-nan
-1.971996,3.190679,-0.122948,-0.419196
-4.255097,-0.231083,-1.242747,-nan
-1.443287,0.471244,2.700957,-nan
4.808717,-2.228079,-nan,-0.154470
-1.031340,0.960697,-nan,0.919125
-0.138298,-3.169708,1.319673,-nan
-1.374286,2.088106,-0.488264,-0.368850
1.111797,0.060915,-1.720820,-nan
-1.241053,2.412457,-nan,-nan
0.768892,-1.124155,0.484807,0.211111
0.965569,1.040286,-nan,-nan
-0.341297,0.846986,0.290908,-0.766955
0.146946,0.690556,-1.524209,0.531373
3.055250,-1.930824,0.628000,-nan
-0.298314,-0.129023,0.316060,-0.431201
-2.302721,-0.273381,0.914080,3.640138
-0.820060,-0.582041,0.057401,-3.406164
1.755386,-0.601927,-nan,1.455744
-1.515824,0.247173,0.023705,0.771868
-1.546876,-0.916329,-nan,0.054445
2.541628,0.569095,-0.833752,-nan
2.039270,-0.288410,-nan,3.598950
0.946399,-1.990978,0.710414,-nan
-0.477391,0.423546,0.500324,-0.115674
-0.675460,2.249518,1.184649,1.270640
-1.335646,0.152167,-nan,-0.823395
0.353889,-0.490997,2.698875,-nan
-5.394876,2.688033,-0.696303,-nan
-1.008357,1.465574,-nan,-nan
0.895455,2.120607,-nan,0.073975
1.459753,0.884894,0.225087,2.729734
-0.566964,0.455565,-nan,-0.453767
-0.481936,-2.130322,-nan,-nan
-0.487198,0.447558,0.538147,-4.542692
-2.904765,0.724274,-nan,-nan
-2.616231,3.288308,-1.634094,-0.203431
0.033625,-1.555424,-nan,0.134726
-0.067054,0.073703,0.272701,-1.318449
-0.721165,-0.344236,-0.807722,-1.559395
-1.533549,0.552227,0.732790,-nan
-0.587043,-3.032995,1.061746,-nan
-2.093115,0.483196,0.687636,-1.222641
-11.172891,0.332623,-nan,0.862267
-0.481793,-0.418996,0.887387,2.639637
-0.493185,-0.197429,-nan,3.319753
0.350766,0.147047,-nan,-nan
-0.606176,0.417538,1.354163,-nan
-0.022160,-0.765180,-0.349116,-nan
0.910966,-0.218775,3.741439,1.945888
2.223067,-1.674299,1.361456,-4.878288
29.302385,1.796413,2.881667,3.581609
4.292966,-1.411596,-nan,-0.451959
-1.474842,0.543923,-nan,0.114227
-12.205686,0.973674,2.067700,-0.292340
-2.447516,0.743987,-1.124393,-0.909001
0.770353,0.409186,0.602582,-1.817511
-0.785217,-0.972874,0.090742,2.544523
0.581512,-1.826369,0.694461,-nan
0.341774,-1.801126,-0.658900,3.801998
0.453635,-1.210091,-1.144050,-nan
-1.394547,-0.175369,1.379904,-nan
-1.665470,3.348027,-2.767713,-nan
0.672805,-1.512356,-nan,-0.801000
1.118969,-0.907597,-nan,-0.186665
1.022114,1.589574,-nan,-nan
0.977704,-2.030161,-1.853611,-nan
-2.206786,0.734974,-0.350171,2.159488
0.563407,-2.273152,-nan,-nan
-5.582239,0.419376,-nan,-nan
1.314647,-0.466127,-0.177891,-nan
-1.000017,0.592070,-0.427087,-nan
1.072223,1.648052,-nan,-nan
-1.017499,-0.362234,1.771590,-nan
-0.431143,1.134463,-nan,1.421630
-1.147191,1.225164,1.436254,-nan
-0.710295,0.091722,0.060865,-0.742983
0.549078,-0.470412,-0.386457,1.174418
-1.733006,0.065479,-nan,-0.632512
-1.938650,-0.734103,-2.680599,-nan
-0.408055,-1.189598,-nan,-nan
0.930803,-2.460905,-2.125242,-nan
0.299774,0.246926,-nan,0.576243
1.497558,0.728772,-1.292306,-0.113918
-1.342728,-0.889894,-1.115517,14.382097
0.014694,-1.683978,-nan,-0.765791
-0.315628,-0.324003,0.750131,-0.321319
1.963961,3.882341,0.247867,-nan
-0.713957,0.538507,2.495799,-0.169254
-0.117868,3.333731,1.847422,0.778472
0.797431,1.044986,-nan,1.848876
-2.228465,-0.255853,-nan,-nan
0.545415,-2.172456,0.404410,-nan
0.892284,-0.517347,-nan,-0.441985
-1.003395,1.318247,2.348471,-0.263056
-1.228136,-2.998146,0.119422,-nan
-0.835952,1.191956,1.167425,-0.781560
-2.102636,1.936837,-nan,-nan
-0.252474,2.541128,0.300010,-nan
-10.092476,-1.044668,0.753719,-3.517740
0.040255,1.240067,-nan,4.761800
-2.533607,-0.124551,1.103095,-0.101890
1.162720,-0.619052,-nan,-nan
0.897133,-0.353019,0.714284,-nan
1.575106,0.987085,-nan,-0.451893
-0.778083,-0.068983,1.031606,-nan
0.153801,1.085703,-0.543502,-nan
-0.694204,1.789485,-nan,-nan
0.104799,-0.563942,1.201657,-nan
-0.074717,-1.887223,-0.110016,0.310180
-0.823325,-1.188087,5.416166,-1.006313
-1.864801,0.244145,0.195336,-2.738342
0.150882,-1.506625,-nan,-0.879538
-0.050972,-0.755166,0.674737,-nan
2.090762,1.878554,0.005807,-nan
-0.353520,2.601474,-1.489411,-nan
-0.946351,-0.898095,0.143161,-0.020444
