(alpha=0.10 x ell=1.00),(alpha=0.20 x ell=1.00),(alpha=0.30 x ell=1.00),(alpha=0.40 x ell=1.00),(alpha=0.50 x ell=1.00),(alpha=0.60 x ell=1.00),(alpha=0.70 x ell=1.00),(alpha=0.80 x ell=1.00),(alpha=0.90 x ell=1.00),(alpha=1.00 x ell=1.00),(alpha=1.10 x ell=1.00),(alpha=1.20 x ell=1.00),(alpha=1.30 x ell=1.00),(alpha=1.40 x ell=1.00),(alpha=1.50 x ell=1.00),(alpha=1.60 x ell=1.00),(alpha=1.70 x ell=1.00),(alpha=1.80 x ell=1.00),(alpha=1.90 x ell=1.00),(alpha=2.00 x ell=1.00)
-754.470965,2.535851,170.258335,-0.274505,-13.934737,-0.043996,-1.077272,1.085283,-1.902444,-0.927682,0.071046,0.437341,-1.932586,-1.465142,1.010185,-0.297772,-2.180221,-0.677080,1.639424,-1.559729 
-0.001654,111.026545,1.057409,-0.174846,0.021641,-0.245505,-0.832283,-0.383643,-0.515557,0.013955,1.187043,0.249522,-2.480039,0.311193,-0.020861,0.995534,-0.075384,-0.413396,1.038841,1.029830 
0.000853,-14983475721.262070,0.156805,0.181629,7.233507,-0.378794,9.924329,-1.237404,0.680509,-1.595007,0.414860,2.798062,2.285084,-1.918895,1.380399,3.350842,-4.256041,-0.105776,-1.012146,0.553888 
31452.538266,0.047279,0.008386,-134.684356,0.037633,-4.866435,-16.015664,-0.247633,-4.089736,34.414238,0.499157,-2.711012,0.888969,3.253197,0.869137,-1.674429,-1.512618,-2.188015,-0.389190,1.586752 
-46299925869721264.000000,-0.749991,-0.420071,-0.950078,0.669895,8.522921,-1.244407,1.906154,-0.026413,11.408034,2.715845,36.228825,-3.113322,-7.588305,-0.116731,3.295855,-1.720417,1.756561,0.687837,0.163957 
0.002879,-0.122279,218.492473,1.669896,-1.592745,-0.108431,-0.028924,-0.074996,0.881663,0.339934,-3.674406,-1.772803,-0.234772,-2.463786,-0.279408,-2.674852,-1.924914,0.211490,2.096318,0.190232 
-0.000001,-3205.613367,-0.005777,91.670637,-12.934428,0.191696,-0.962104,1.072569,-5.218757,1.950477,-1.243363,-0.825776,3.222080,-3.368377,4.003794,1.425969,-0.596291,-1.462194,-2.286153,-1.511288 
9741.308724,-0.002176,-0.129268,0.018223,1.710687,-2.547338,0.665770,-1.428776,-1.495894,-3.060900,-1.835739,-4.429746,2.000045,-0.871842,0.914458,-0.819651,-0.117213,-1.881877,-0.798353,1.060020 
15.133735,18.052818,4.652866,1.757419,-0.006067,3.153907,-0.043470,-0.089593,-6.804491,0.629959,-1.435396,0.119340,-3.446536,-4.589978,-0.341898,0.659127,-0.248263,-0.291322,-1.138214,0.497627 
512.538901,-0.004406,-40.197591,2.302604,6.720915,3.432685,-1.553785,-6.766513,-0.082294,0.406783,-0.197490,0.665081,0.711212,-1.546935,0.823544,-2.020458,1.524658,-0.321216,1.665993,2.184994 
0.000092,0.006588,0.589990,-34.415968,-1.014625,-2.115291,-8.413020,-17.042015,0.891710,-1.498064,0.315883,-0.628595,-0.220345,0.077712,-2.081862,2.892271,-2.074369,-0.935401,-0.620623,-1.169592 
0.232080,2022.114386,17690.091231,4.930107,19.085029,-1.459505,0.780766,1.254815,0.399257,0.525376,-11.331002,33.300377,0.265897,0.924461,-0.892452,0.579143,2.466356,-2.067053,1.593475,1.963838 
-1990071009655.440430,-0.042937,-0.011102,183.796975,-0.070207,5.686957,-7.944091,-0.810076,-0.633827,1.237679,-3.613817,-2.521579,0.384879,-0.969261,2.471595,-0.809497,2.293021,-0.623561,0.352992,0.298366 
-0.023188,-41.430486,-0.138013,0.063376,0.008958,-0.377133,100.480110,-0.787349,-0.316003,-0.024573,0.366475,2.394461,-0.657521,-0.176870,-0.706466,0.520404,0.619619,-0.222832,-0.370919,-0.553709 
-504.832529,16.259789,-74.500597,-20.753497,76.954447,-0.984829,0.185612,-0.077291,-0.149132,-2.536216,-0.701173,-0.395975,-1.995575,-1.591192,-0.173746,-0.418074,0.860576,-0.476493,-0.241580,-4.821386 
1555671.988296,0.045188,-107.913854,12.620568,511.548929,0.367033,1.067112,-1.853319,-1.941760,15.970294,-0.749910,-2.781553,-3.306967,0.213055,-4.624620,1.217768,0.951778,-0.389001,-0.717458,1.505440 
964.912847,-5.132150,-348657.911127,-0.172940,-6.188974,-1.634699,-1.519437,-0.140483,-0.566599,0.870506,1.337657,0.199653,0.708522,-0.486469,0.705047,1.260990,-0.388110,-0.186109,-1.937319,-1.993301 
-305.916445,35.421337,0.119590,0.266312,0.634924,-2.944281,-0.356434,0.005104,0.666285,-0.145292,-1.416371,-1.396449,2.647964,-1.065124,1.605199,-1.276885,-1.002972,1.253978,0.754758,0.044996 
-414583.812884,3.109043,-0.289464,0.413988,-0.594122,-0.799241,0.148459,-172.839234,-0.515822,-0.549451,0.941181,0.422967,0.970076,-0.447365,0.457378,0.196923,1.313254,-0.233682,1.013726,-1.476778 
1.311371,636.472258,0.003392,3.264715,0.900847,-2.002319,9.738541,0.758455,-0.024052,-2.135679,-0.768203,1.761810,1.805613,-0.443965,0.176295,-0.057540,-1.648994,-0.006872,-1.555156,-0.981052 
-4387.908749,0.005562,0.190576,82726.592749,-0.130232,-1.094537,9.588270,0.865675,-0.341759,0.862768,-0.429168,-1.625905,2.563554,1.220357,-11.528937,-0.655155,-1.446006,1.144071,-0.930802,0.797500 
115619870268.176880,3.714960,0.133320,0.000870,13.188323,-0.427855,-3.961061,-0.401960,1.179549,-0.116325,0.134767,-1.612672,0.870301,0.643446,-2.037237,-1.925687,-1.535607,-0.179683,-0.819934,-1.700978 
-7.350815,0.008483,9.902035,0.206020,-0.296138,0.022353,0.267391,10.927338,-2.479929,-1.781803,-5.734101,-0.061337,-0.427000,-3.500523,-0.090299,1.113513,0.313848,2.311806,1.352136,0.581927 
2.744374,-336033.139478,0.325541,6.228456,1.328878,12.472021,5.621979,0.211928,0.037998,-42.260676,-1.916127,0.430699,0.567705,-1.513456,1.907122,-0.550678,1.296872,-0.449987,0.775228,-1.558629 
-1530.255937,411.318557,-5.829847,-65.054132,0.889882,0.703652,0.327918,-5.259772,37.137511,2.187204,-1.979028,0.603246,-0.016153,0.272424,0.449080,1.780704,-1.414916,0.791500,0.534573,-1.229307 
-943.387629,0.005527,0.658321,1.990095,0.193647,2.418936,-0.530072,1.026819,54.889390,-4.089017,-0.654116,0.812310,-0.792958,-1.173400,1.354092,0.293357,0.597368,2.235457,-0.128176,3.007414 
149.162889,0.329355,-2.784239,-1.625626,-1.682894,-3.286864,1.054409,4.981648,0.366147,23.523006,7.632801,1.325575,-1.011027,-2.923051,2.516401,-0.230961,-0.764715,0.013015,1.388397,0.395908 
0.127629,167.484434,26.217684,502.333630,2.916497,-0.883439,4.676809,0.157854,1.178698,-3.175984,1.948871,-0.283906,-1.066165,-0.333267,3.693922,2.240410,-1.222793,2.128632,-3.832074,-0.094690 
0.853432,2.573525,-9.259552,18.117255,2.446162,-10.020894,15.454039,0.027956,1.231505,-6.116139,0.858327,-0.966649,1.453934,-0.162303,-1.584339,-0.436059,-0.492695,-2.038764,1.985179,-1.998982 
178.372520,0.080948,-0.228223,-70.850020,0.295198,0.032420,-215.926619,-0.162260,-17.167307,-0.584592,-1.552170,0.608472,-0.446704,0.082984,0.780643,-0.283805,7.531912,0.395944,-0.765581,0.155161 
10.739366,0.230650,0.180125,0.637431,0.090578,-2.093101,-0.031170,-2.425903,-0.276877,2.381780,-0.842667,1.483008,1.738320,-0.063900,-0.079005,0.959343,2.580697,1.197761,-0.914258,0.627156 
-19.195049,-1.025023,22.254212,0.973196,-10.655387,-0.003439,-0.259801,-1.778378,1.193284,0.387573,0.031146,0.924888,1.290040,-1.026680,0.068592,2.367074,10.213315,1.166702,-2.707970,-1.871958 
-33258228.413895,-0.013873,461.071208,-0.463750,0.022128,-11.018516,0.274834,-0.067137,4.563168,-0.488568,-0.497207,1.515437,-3.100268,0.705640,-0.963379,1.825695,1.077404,-1.002017,0.378897,0.038107 
-0.001249,-4.111140,-7.915638,24.177549,177.668593,-0.491631,0.078321,-3.267925,-5.816349,-2.658829,0.012339,-1.502255,7.322144,3.528851,-0.255311,1.912470,-0.226699,0.873830,-0.547424,0.876362 
-0.000814,0.090809,-20753.631276,-0.067621,0.263007,-1.555647,-17.747017,-0.536714,-0.259500,0.948591,-3.041582,-0.517476,1.420882,-0.986072,5.507207,3.820576,1.204867,-0.386830,0.057976,-0.272152 
1958138779.387810,0.100481,0.020491,-0.430773,4.852822,-593.018672,-0.497096,-0.434998,-3.525371,-0.857776,2.838386,-1.752476,0.420207,-0.638403,0.484770,-0.178914,-0.677897,1.671867,-0.157668,0.729423 
-0.000025,-121.361544,-12.592182,11.571791,0.216464,1.502201,2.393391,0.471368,0.695501,-1.609928,0.545716,-0.031012,5.660422,-0.021082,0.461135,0.187346,-2.056700,0.594338,1.729191,1.033771 
-0.003362,-0.000366,-9.500595,15.286438,2.123769,-0.378232,-1.331827,1.684904,0.084797,0.041816,-1.175868,-0.730146,1.523948,0.490833,-0.460464,-0.841282,1.133839,-1.304539,0.571199,0.079109 
-15667617469558.919922,0.000270,-232.699994,1.371518,5.856069,0.049051,0.404304,0.250207,17.977030,0.588867,-0.876643,-0.242254,3.538596,2.309782,0.910934,0.076914,3.006359,2.562210,-2.037281,-1.911944 
-34925523947.149841,-708.462739,-0.238410,22.149858,4.103243,0.122619,-0.141546,-0.022552,-8.541410,-0.707461,-1.372152,0.402763,4.882304,1.484447,-1.817675,-1.348213,0.608097,0.563790,2.453687,-2.262575 
-16055480730788410.000000,-0.008452,13.211109,-76.476869,25.920363,-5.595082,3.647736,-12.821435,-0.388328,1.427923,0.437554,0.522754,-0.488942,-0.327617,0.632423,-0.769578,-0.860086,-1.036611,2.010890,-0.937187 
-0.002615,-947841.794742,-14.447937,-6.245279,-10.806387,0.768222,0.408010,1.725713,0.885797,0.558892,-0.596317,0.206089,-2.734401,-0.634122,-0.163461,-0.575143,-1.488823,-0.026145,-0.096155,0.707971 
-0.006308,-576.211538,-2.341338,-0.453839,-0.403258,6.363170,0.474338,67.564377,-3.192129,1.517919,-0.711659,0.880615,0.187677,1.339210,2.293233,-1.301869,0.239861,0.085903,2.199979,1.870352 
-0.003415,-0.033841,1.322773,-0.210635,-0.160156,-0.228872,13.992641,-1.839659,-0.076003,-0.995137,-1.203569,0.254044,0.837479,0.578986,5.650034,-0.389813,1.085413,0.102433,-0.021341,0.280748 
0.824507,3.222705,2.371763,-0.277955,-8.770150,0.107229,8.618253,-1.262377,-3.319601,1.691107,-0.048284,2.928816,0.103973,0.132358,0.013359,-0.459152,0.049756,-0.505782,1.072642,-1.995436 
-0.036817,-0.069313,-0.095120,3.714167,5.290189,-7.173971,-0.606640,0.642957,-8.390409,0.233617,1.313536,0.001184,0.297029,2.106754,0.397681,2.452027,-1.322033,-1.211591,2.310552,-0.639009 
0.157044,529.939954,0.832471,0.015955,1.420250,0.214578,7.387015,-0.832923,-0.449512,-0.172012,0.367514,-0.213663,-0.901751,4.883962,0.369621,1.566919,-1.323107,-3.029596,-0.960860,-2.380491 
-50850.533447,-1.708045,0.570799,1.570628,0.044466,-0.707486,-0.191680,9.996749,-38.726834,15.000216,-0.182203,-1.370553,3.039204,0.875806,-1.428660,0.421302,-0.599837,1.688823,-0.829618,-1.383093 
-0.001267,0.081090,-0.056610,1.009094,0.099387,0.729356,1.683898,0.280833,0.319733,3.646177,-0.869718,-0.360091,-0.735091,0.075022,1.139247,-0.123722,2.709349,-1.430560,0.353699,1.142595 
-263151685.361984,1198.945843,-2.996875,146.317948,-1.409827,-3.036774,0.260070,0.627618,2.915527,-0.142436,-0.038404,-0.557089,-2.146973,0.225618,0.522226,-0.348008,-1.974977,1.136011,1.593924,1.617808 
0.004822,3.703955,-1853.921962,-3.677401,0.029051,-0.007106,-1.539340,-0.343866,0.336796,0.282626,-1.630499,-3.418236,-0.849292,-1.163259,-3.544521,1.431886,2.311036,0.477568,-6.740139,-0.797034 
-15334.539196,-0.000029,-0.554021,-0.024761,-0.149428,-1.452503,0.223536,1.380017,-0.790738,-0.243412,-5.636478,0.624008,3.541077,2.239408,0.332278,1.109870,-2.131365,0.308081,-1.637349,-1.560005 
-3.415197,25.508577,1.192820,0.605384,-0.555442,0.630878,0.476359,-0.175482,-0.345686,-0.193873,-1.124564,-1.557178,-0.171800,-2.216174,-1.051865,-1.325872,0.526995,-2.914208,-0.181748,-0.451827 
-70862680.239297,9.086466,-0.060144,-0.109412,2.462949,-10.606358,-2.795480,1.071894,-1.793798,-14.014723,0.812090,-3.208908,-0.421375,3.685800,-0.734798,-0.314763,0.630143,0.091825,-0.021644,-1.416543 
31661590.927886,7575.510392,7.648552,2.848281,-4.975445,1.501843,159.764125,-3.722191,-0.056490,1.203113,2.246449,4.040709,0.716382,0.654588,0.581946,2.422919,-0.009054,-0.423802,0.712928,3.350527 
19934741.597301,-171.934356,-0.168310,0.166624,-0.350475,0.332495,-0.760429,-0.089812,-5.925999,0.269104,-0.366946,-0.178205,0.985684,-0.927219,2.660171,1.384334,1.887019,1.026302,-0.019984,-3.269388 
51.806829,0.087491,0.704335,1.142961,-0.553985,-1.592375,-5.865398,-0.359426,0.187523,-0.002614,0.872286,3.937369,0.452742,-3.972850,1.338555,-0.605954,2.573735,-1.064297,1.623895,0.636341 
-714958.201369,7544.626935,-0.269289,0.214033,1.545630,121.487104,2.668937,0.032010,-2.625849,-0.761434,-0.588083,0.468557,3.143750,-1.657989,-0.848409,-4.271233,1.641271,0.468968,-3.294681,-2.442106 
28309994.406349,-0.031618,19.938509,0.024530,0.898588,0.002146,1.306713,1.726056,-2.367212,-0.172974,-0.047523,4.015425,6.686726,-0.368859,-0.298924,-2.533946,0.662432,-2.481826,-1.047599,0.168071 
2851.183512,231.724534,2.229086,0.054404,0.581991,-0.078530,0.336880,0.490100,3.871524,-1.033837,-0.252623,1.147281,1.258947,-2.342058,1.472095,-1.754597,-1.047683,-1.277124,-1.223010,-0.141673 
83192819.354388,14.936666,-0.041355,189.134593,-0.442402,1.515632,-1.829532,-0.305473,-0.391842,1.167525,-1.439319,-4.313448,19.535302,-4.008403,-1.441334,-0.187119,-1.789573,-3.078081,-1.295256,0.147235 
5.083552,-1290893.882607,0.104560,-1.246232,0.496445,-33.126688,3.543883,15.150042,2.132376,-0.437169,-1.769697,-1.211067,2.666400,5.049482,-1.510754,-0.147861,-1.310284,0.167605,-0.181216,-1.231619 
-0.007415,0.003325,-0.111701,0.372652,-0.727244,-0.838749,7.819857,0.727386,-1.206705,-0.388296,-1.390934,0.411724,-0.947895,0.086583,-3.902566,-0.799812,-0.451987,2.386404,0.151519,1.662723 
183210844.720148,-0.093071,-59.934855,1.006931,-0.086160,1.091251,0.288486,1.097665,0.175652,6.287887,35.325840,0.712567,1.022895,-7.979005,-2.851904,-10.245574,-0.886064,1.773744,-1.479091,1.018757 
5807620061.163640,-0.023055,-0.951197,-0.435179,44.236679,-0.240458,0.308011,-3.233546,-3.602783,1.042370,0.104986,0.991641,-0.598503,-1.568883,5.923935,-0.450555,-0.957698,1.268603,1.255222,-0.420306 
-2.231764,3.156921,-0.048763,-219.368601,-0.117013,-1.620694,-0.226636,0.715556,-0.100036,0.793525,-0.520032,18.939670,-0.244521,1.087923,0.459415,-1.378583,1.155188,-0.081422,0.971166,-1.152102 
470851.680517,0.493222,-2.146311,-0.043377,330.819477,-251.634494,0.950964,2.784770,-2.575501,2.024065,1.766599,-0.877430,-0.246414,-0.240792,-1.039992,-2.705999,-1.583267,-0.829973,-0.769132,-1.214188 
-85.389340,24952220.853428,23.968967,-1.624085,-2011.277859,0.088127,-0.301380,-1.410486,1.022163,0.736900,0.184801,-0.658908,-0.842338,-0.851000,1.229591,0.489531,-0.688509,1.226603,-0.878580,-3.101214 
2.156177,-0.289617,0.063684,6.635591,0.069077,0.067112,-0.475623,-0.399717,0.115987,1.833334,-0.999075,-0.484777,-0.305063,-0.101852,-0.064148,1.196367,5.599820,1.100821,0.068921,-2.378911 
794.768998,205.406639,0.592674,-8.907571,-0.642170,-0.197464,-9.349446,-0.240596,-0.391252,-0.287800,-7.792266,-3.795539,3.446927,-0.744574,1.232208,8.251690,-4.347110,0.456813,0.337056,-1.821283 
-691.617840,58.821672,7.975115,1.805770,0.304356,0.891885,90.313945,0.101182,1.018568,1.434603,-1.901817,-0.245429,-0.030945,-1.123107,1.324171,0.404193,-2.287904,1.828097,0.138060,0.024942 
9813462.013841,-0.053811,-4372.963974,0.115316,-1.184094,-3.596395,2.141549,-0.273018,18.747410,3.375565,-2.180941,-0.945279,0.315429,-0.494141,0.485913,-0.794349,1.560256,-0.338521,-2.581202,-0.713741 
-391512040.772669,0.387362,21.190933,0.240168,-59.160723,-1.866649,1.671873,45.324847,-0.587566,1.236773,0.186813,-2.927958,0.073660,-0.335901,-0.468063,-0.934427,-0.558286,0.883625,-0.960474,-1.184426 
-604651.648605,-25.910139,0.058828,-0.000890,-1.044273,-2.986317,-0.401299,-0.625704,0.234292,3.653099,-2.297125,-0.276306,0.394481,-4.985154,-2.267547,-3.752411,0.970520,0.586773,-0.470630,-1.115782 
440792.732278,0.299690,1.527848,20215.208727,-0.056701,0.201699,2.875576,-23.277980,0.053746,0.677147,0.992639,-2.459169,0.778192,-0.170396,-0.198674,3.485367,-0.412206,-1.966124,-0.870643,-0.555797 
0.121153,-16.966484,1.714194,-0.057150,149.860230,-0.141517,-0.188984,0.432939,0.194084,-5.291002,0.095142,-0.282302,-0.913482,-0.792717,-0.667170,-0.054751,-1.534413,-0.262691,2.049085,0.464918 
-25988789661164225486127104.000000,-211211.553121,-34.130694,-9.754522,-0.220944,-0.127320,20.735152,-3.635686,0.172349,-17.071063,-1.564827,-7.060559,-2.844030,-0.530545,1.195422,-0.284913,1.140997,0.732274,-2.099418,2.393566 
102.738648,-9663588.088004,-375.000983,1.381148,-13.965975,1.639473,203.194199,1.414030,-0.143912,1.276712,-0.098727,1.910842,-2.631374,-0.481417,-1.206470,1.384858,1.433759,0.328732,-1.528103,3.439377 
-3467.129215,-53.655591,-2.839414,-179.580542,4.238190,-0.002110,-0.799986,-0.154496,0.493606,-0.334178,5.706559,0.408581,-0.007827,1.780075,10.460026,0.499887,2.313251,-0.476308,0.840234,-2.966034 
0.128925,0.797806,-3.246155,-0.052261,-0.856346,0.099471,45.648310,1.371066,-0.745840,0.512346,1.903583,-0.839529,2.005776,0.040366,0.574841,0.056233,1.343584,0.211995,-1.077072,1.674225 
6.328528,-3617.305270,0.117321,2881.194304,-35.899051,6.767116,6.499540,-0.803466,-1.537117,-0.542988,-0.620421,-0.793466,0.347383,-0.431537,6.310868,1.757843,-0.342245,-0.730283,-2.031334,0.930609 
-146.086901,-0.834980,0.277195,6.135347,1.618308,-0.679096,-2.100913,-0.007639,0.159594,4.367310,0.296063,-0.235137,0.934379,-0.320548,-0.171345,-0.123318,-1.338171,1.034442,0.827907,0.680232 
3283853639.472932,-148278.895526,-387.043164,-47.307040,1.084485,-0.141570,1.273832,0.115513,2.422943,1.554991,12.061672,0.408989,81.864218,-0.823082,0.792374,2.248409,-0.017109,0.721302,-0.212564,-2.222755 
-1943455669089.035645,-7.159612,-22.680557,1.561505,14.693217,-35.253278,24.873249,3.386337,-0.742999,1.805674,-0.927143,-4.038839,1.753625,2.494752,2.035562,0.386285,-0.780429,0.079132,-0.795599,-0.197897 
0.000037,0.598362,-0.005545,0.857505,-1.149567,-67684.032661,2.319274,-0.087890,1.211919,-0.143866,-1.183948,1.352307,1.302296,1.792311,0.863010,-0.669769,-0.958827,-3.456418,0.344464,-1.338812 
-0.000329,-5.113941,97.054859,-2.774453,-0.051443,-0.149619,-0.638754,6.003080,0.549818,1.209995,1.468218,-0.950921,0.278711,5.028178,1.944569,0.167264,0.228827,-2.218896,-5.843454,-2.081394 
0.003292,-6.672302,0.565563,2.205453,-0.287580,-0.008270,-0.034908,3.451707,-0.106725,-0.003043,-2.416274,1.344229,0.218547,1.147129,-0.499402,-0.144698,-0.753705,-1.860963,-1.078042,0.019492 
-0.000185,-0.006840,-0.001261,-25.047509,-2.750992,-0.124940,0.149882,0.268351,0.786422,-0.553518,-4.582717,1.243208,-6.893645,-9.731237,0.201602,-0.307615,2.028459,-1.888320,0.652310,-0.059865 
-969.570458,-0.002316,-22.606595,80.216759,-0.926901,-0.528128,0.431546,-0.871356,-1.277393,2.396739,-4.470738,0.678969,0.591775,1.547515,0.431098,-0.036797,-2.474410,0.275783,-0.227593,0.763621 
6915.998086,0.010244,1.008445,0.023462,0.168352,-1.516353,5.720977,-0.321029,-19.804183,-7.724385,-1.791332,0.559561,4.446551,1.137944,-2.725267,0.540559,-1.081711,-0.639862,1.973172,3.018807 
26248697382660587520.000000,-30413.846086,1079.250957,-7.978520,2.473696,-6.737812,13.211814,2.010247,-0.120844,4.135917,-3.121622,0.141115,-2.167437,1.822516,0.053197,1.651149,1.576679,0.532652,0.517841,0.001188 
158132079.241578,5.738587,-119.840730,5.907421,-3.105355,-0.117113,7.771391,0.765272,-0.069678,-5.450553,2.062588,-2.528756,0.136071,0.096278,0.405463,-0.259920,-0.673071,-1.697746,0.554713,1.642288 
368203606.395651,0.002740,0.145323,-0.341244,10.872284,-10.888773,2.324789,-2257.457037,0.621880,0.749616,-5.556726,0.019262,2.459233,-242.085185,1.482526,-0.148888,2.101365,0.420433,-0.844959,0.537717 
-0.288688,124.464173,0.004597,22.655211,-0.098165,-3005.429900,-9.918645,-0.330572,5.917284,-0.508506,-0.497132,1.401569,1.104745,-2.052242,-0.837019,0.673326,0.339013,2.727352,0.776275,0.967329 
71383634.385547,-224.284687,-0.091029,-1.109582,0.851990,-0.883709,-90.419816,-19.807058,0.014563,3.319926,0.521197,0.889582,6.658976,1.488634,0.808817,0.133092,0.062724,-0.286080,0.700959,0.736378 
5087076.238631,1.444331,0.000870,0.347337,-0.102299,0.036488,1.206230,-0.512350,0.769159,9.485029,-0.687329,-0.320553,2.017261,-0.110294,0.335508,0.351087,-1.934766,-2.547393,-3.095937,-0.700197 
0.406102,0.133289,1.644292,0.343038,-0.509279,-0.546905,-5.815933,-6.760517,-4.346029,1.154354,-0.712675,1.440234,-0.677144,-0.510917,0.498835,-1.581997,-1.892526,1.648065,-1.913895,-0.501038 
-0.000001,-1650.264312,-0.033265,0.061933,-0.237171,0.001621,2.459957,0.386600,-0.592613,-0.097655,1.246322,-0.116878,-0.977723,0.308321,0.096101,2.488238,-2.302250,-1.105494,1.013844,-1.492886 
-638796.481917,-32.880881,50.746408,0.106204,-4.805513,-0.007584,0.459560,-19.922046,0.577114,0.294449,-1.280304,5.558633,1.686876,0.587559,-2.159225,1.027468,-0.513128,-3.286809,1.777964,-0.382229 
-6681.208133,763.619875,-2.205256,-0.191988,21.867200,4.783658,-12.723629,-4.092102,0.700828,0.788818,1.767440,-12.165497,2.169767,6.143158,-1.583092,2.854863,-0.874045,-3.915117,1.525121,-0.880249 
0.014851,0.912025,0.014480,185.786019,-0.113815,-0.271182,5.782629,1.611001,0.014658,0.416895,1.192445,-0.798978,0.155551,1.472278,-0.483854,-1.440518,-2.482836,2.302318,-0.054697,0.972895 
-9.784541,-0.015282,2.569792,0.125554,0.074196,4.016024,2.620465,1.693252,0.481626,-0.166831,1.630184,1.757313,7.795932,-1.038914,-2.541893,-1.255692,-1.445097,0.108846,1.663932,0.186727 
-116263161733031824.000000,39.549685,-16.678879,-2.840109,-0.251630,-6.326037,0.372615,-7.153896,10.161937,0.231872,0.308554,0.622234,-1.088568,1.935308,-3.356872,-0.692853,-1.216513,0.369324,-1.564480,0.597116 
24491399452570316800.000000,-24.978976,0.834284,0.907779,0.268294,-3.531392,-0.049874,3.825557,-7.320492,-0.101962,2.031776,0.153426,-1.303811,-1.071187,-1.191612,-1.853326,0.884895,1.234132,1.592775,-1.470688 
-0.130585,1.232839,4072.649791,0.272418,-3.447349,-2.422643,-4.046326,1.649297,-3.561966,2.890381,0.564137,-0.154012,0.304811,0.933865,1.590839,6.845856,-4.512613,-1.868145,-1.061926,0.718483 
-58.904533,1.722368,0.069685,-0.072156,0.496329,-1.693811,1.180274,2.653302,-12.260881,-0.825215,-0.344339,0.372330,-0.393809,0.371703,4.802180,-1.993879,-0.281782,2.719023,0.414297,0.559184 
8270262.675060,-0.350330,-36.190346,-0.007068,1.869839,-0.578070,-2.324365,-6.103950,1.027311,0.423223,-2.114560,0.494723,-1.209744,0.512360,-0.642687,-0.320682,0.102012,0.864030,0.385216,1.044258 
