(alpha=0.50),(alpha=1.00),(alpha=1.50),(alpha=2.00)
-2.294825,0.062996,-0.127013,0.010729
-0.209996,-0.730998,-0.034190,0.095593
-0.402853,-0.139601,-0.178709,0.049763
1.163068,-0.154666,-0.065864,0.242863
0.672092,0.379144,-0.051705,-0.119709
-0.002912,0.040678,-0.025375,0.077439
0.010939,-0.152699,0.082354,-0.194025
0.165784,-0.056653,0.111859,0.218499
0.090372,0.004832,0.101514,-0.097884
-0.101463,-0.155076,-0.263405,-0.015317
0.027212,-0.149806,0.048311,-0.033924
-0.001346,0.004993,-0.208186,0.255882
-0.429103,-0.049061,-0.063179,-0.116959
1.750191,1.004533,0.243971,0.120772
1.908503,-0.067470,0.121126,0.101210
0.040268,0.052538,-0.303539,0.133418
0.002005,0.104715,-0.089245,0.070016
1.676215,-0.082351,0.120304,0.196384
-5.069143,-0.145172,-0.003419,0.175996
-0.007021,0.338050,-0.149829,-0.370047
-0.040222,0.123768,-0.313701,-0.277077
4.471800,-0.054800,0.247160,-0.071317
17.857829,-0.054511,0.027806,0.029837
-0.338940,-0.036942,-0.126101,0.184324
0.000896,-0.104135,1.040602,-0.153168
-0.006174,-0.002457,0.041003,0.114098
-0.009246,-0.017669,-0.070647,0.055294
0.123649,-0.014646,-0.044288,-0.055371
-0.241680,0.351287,-0.178606,-0.170290
7.695445,-0.108135,0.101846,-0.008281
-0.003088,-0.253622,-0.065921,-0.053184
-0.172826,-0.270949,-0.017375,-0.060426
0.190294,-0.015408,-0.027332,-0.482139
2.447325,0.032770,-0.134083,0.085359
51.154893,0.043693,0.081268,-0.255269
-0.227723,1.597029,-0.073074,-0.304894
-1.074604,0.013971,-0.462462,0.128657
0.144578,-0.060689,-0.085201,0.150544
3.179001,-0.514954,-1.225913,-0.194851
-0.618897,-0.057051,-0.114736,-0.046343
-0.146898,0.087051,0.122990,0.030460
0.069271,-0.029481,0.070505,0.120027
-0.546405,-0.019945,-0.173567,-0.199330
-0.454120,0.100857,0.127981,0.048401
0.063492,-0.018813,-0.156490,0.001291
0.077120,-0.014529,-0.082774,-0.151513
13.390330,-0.063764,0.160520,-0.119362
-0.031365,0.151468,0.074089,0.004500
-0.795435,0.115099,-0.148031,0.224998
-0.059412,-0.041802,0.044293,-0.123210
-0.206753,-0.054945,0.052289,0.084800
0.030825,-0.026758,0.045738,0.016526
0.064443,-0.024920,0.089225,-0.147678
0.005740,0.349417,0.218998,0.088495
0.090085,-0.132445,0.140042,0.215338
-0.004563,-0.213568,-0.089229,0.195600
0.060432,-0.044796,0.017630,-0.005787
-0.113336,-0.000660,-0.134337,-0.098105
-0.097900,0.051950,0.214230,0.021897
-0.013023,-0.127812,0.298741,0.021621
-0.009915,0.086277,-0.067184,-0.180912
23.562695,0.569307,-1.152894,-0.052445
-0.046458,0.210774,-0.069902,0.079750
1.688856,0.017098,0.108275,0.000254
1.318832,-0.049017,-0.158288,-0.082669
0.203415,-0.011633,0.018639,-0.149832
0.164801,0.155245,-0.203724,-0.228324
-0.332639,-0.030449,-0.071453,-0.170098
-2.366131,0.038028,0.295926,0.061082
-0.029614,0.006183,0.063494,0.046446
-0.592589,-0.178180,-0.389786,-0.011595
-0.002653,-1.020502,-0.009030,0.126577
0.007903,0.255130,0.097156,0.058193
0.129033,-1.502482,0.251421,0.106571
0.132888,0.676054,0.066104,0.065520
0.002248,-4.226068,-0.155625,0.051839
0.003046,-0.112261,0.190712,-0.060524
0.035617,-0.057792,0.052495,-0.155863
-0.322581,0.370169,-0.044569,-0.158180
0.088988,0.032215,0.061269,-0.137091
27.075400,0.218720,-0.209102,0.123471
-0.002825,0.043265,0.044908,0.132587
-0.114244,0.048529,0.059879,-0.122931
-0.968786,0.077300,0.107895,0.125477
0.019365,0.074267,-0.149093,0.117017
95.078159,-0.408902,-0.040182,0.150000
-0.160026,-0.099338,0.135409,0.025349
0.015450,0.373012,-0.009441,0.300741
0.060324,0.088104,-0.070235,-0.014594
-0.168289,-0.054204,0.093791,0.024026
0.038290,2.352301,0.407212,0.192788
-0.361080,-0.338201,0.251640,-0.026904
-0.020681,0.000873,0.130372,0.039591
0.004547,0.595376,0.332703,0.172156
0.291650,-0.071273,0.221804,0.020629
0.116975,-0.317598,0.170354,-0.015748
-0.015370,-0.033131,0.369392,0.227435
-0.012347,0.534621,-0.395806,-0.009469
0.422062,0.262109,-0.278202,0.013273
0.244616,-0.446430,0.355598,0.002146
0.044803,-0.611614,0.066447,-0.154881
0.257200,-0.028126,-0.158434,-0.044642
-0.555478,-0.235043,0.248104,-0.199898
0.003283,0.124727,-0.021252,-0.096265
0.029520,0.002439,-0.355181,-0.040749
-8.440791,-0.058459,-0.132337,0.092079
-0.033763,0.028658,0.078064,-0.032379
15.990003,0.032049,-0.101814,0.015516
0.015324,0.024813,0.030656,0.308726
0.009058,-0.118467,-0.008932,-0.099116
-0.011527,0.238178,-0.075626,0.233381
0.111077,-0.006295,-0.007901,0.104105
0.635238,0.311672,-0.067094,0.062716
-0.004406,-0.163726,0.218703,0.028413
-1.065539,-0.000867,-0.044882,-0.092227
1.731101,0.038757,0.003314,0.095116
0.135399,-0.120544,0.006859,0.208339
79.430518,0.060412,-0.307410,-0.187196
-2.378443,-0.141734,0.749551,-0.024555
0.002213,-0.268864,0.037926,-0.006842
2.167260,-0.048857,-0.064145,0.186503
-1.127624,0.117962,-0.096338,0.187272
0.052299,-0.144184,0.058700,0.003811
-0.026926,-0.097047,-0.152218,0.116101
17.766859,-0.036099,0.028186,-0.134548
-0.931293,-0.265883,0.001538,-0.112481
2.824827,0.441752,-0.025531,0.109050
-0.016123,0.235124,-0.231627,0.087636
-0.061473,0.020096,-0.053299,-0.193552
0.026301,-0.116684,-0.266863,-0.025378
-0.009059,0.094859,-0.157595,-0.034981
1.187985,-0.085333,0.550721,0.125415
0.030589,-0.043353,0.005822,-0.027215
0.174711,0.082919,0.010426,-0.082311
0.485282,-5.125336,-0.147413,-0.014551
-1.073874,-0.085778,0.205405,-0.080270
0.006770,-0.045247,0.048477,-0.020626
-0.042279,0.122488,-0.014689,0.072942
-0.020529,-0.110631,-0.077283,0.212351
0.021646,0.122163,0.171950,0.366786
0.088570,-0.160993,0.086333,-0.002297
7.040464,-0.001193,0.046114,0.016506
-3.129596,0.041467,0.151529,0.103377
-0.007399,-0.001509,-0.448565,0.211698
0.212377,-0.113984,-0.007975,0.113036
0.007496,0.004182,-0.110643,-0.136652
0.327717,0.025838,-0.046046,-0.096432
0.058841,-0.175295,0.060857,0.007911
-1.831776,0.057343,-0.133160,0.173198
0.585607,0.013722,0.064094,0.121272
11.909983,0.058887,-0.106943,-0.033480
3.027448,0.535313,0.091093,0.009902
0.061085,2.245580,-0.138453,-0.191194
-0.837327,-0.154730,-0.014013,0.215194
0.410324,0.017474,-0.028982,-0.019051
-16.037393,-0.070746,-0.169823,0.069588
5.519988,0.265935,-0.181767,-0.078314
0.007462,0.022940,0.533270,-0.226257
-95.135925,-0.040790,0.154694,-0.296134
2.592036,-0.411556,0.177069,-0.136886
-0.110835,0.142792,0.045999,0.040838
-0.094577,-0.037089,0.063242,-0.060111
-13.049600,-0.348621,0.275849,-0.093719
-0.292808,-2.032194,-0.018984,-0.019281
-1.080639,0.066478,0.116048,0.048099
0.035529,0.055889,-0.026455,0.025794
-1.286182,-0.095195,-0.016346,-0.034271
-0.600159,-0.001645,-0.007456,0.070797
-0.356357,-0.021555,-0.232739,-0.263752
-0.040326,0.566160,0.055373,0.271668
-5.259903,0.151792,-0.036544,0.105850
0.159550,0.103454,0.229323,-0.144871
0.045604,0.024853,0.207275,0.187035
-0.003404,-0.083011,0.102930,-0.254613
-0.016016,-0.090682,0.138292,-0.288738
-0.004406,-0.099514,-0.094312,0.066934
3.237420,0.057121,0.565003,-0.048303
0.010321,0.010039,-0.001768,0.028075
0.004399,0.212212,0.077724,-0.043664
-0.877015,0.021489,0.053054,-0.129744
-2.962020,0.169111,-0.004362,0.147921
0.026324,0.010952,0.001336,-0.037913
0.000479,-0.125934,0.101422,-0.199544
-0.066561,-0.022587,-0.114042,0.099405
0.529019,-0.350075,-0.195453,0.106732
-14.325021,0.023362,0.102134,0.000122
0.010940,0.282418,0.039768,0.247869
-0.858644,-0.080363,0.218499,-0.063901
0.430063,0.177694,0.101801,0.000149
0.142025,0.071896,0.330589,-0.102031
-0.221990,-0.017201,0.038708,-0.039420
-0.137247,1.192339,0.036962,0.174520
-0.077821,-0.575862,-0.112271,-0.238049
-1.590522,-0.041103,0.243110,0.158197
0.004447,-0.028962,-0.056277,0.260284
-59.907519,1.500022,-0.028329,-0.113419
2.037607,0.081463,-0.142866,0.039816
-0.025712,0.853191,-0.077161,-0.138309
-0.030732,0.102922,-0.029977,0.211418
0.009939,0.105789,0.021921,0.010588
0.007858,0.364618,-0.041227,-0.005209
-0.338659,0.006352,0.113925,-0.016016
0.073238,-0.076149,0.051661,0.114260
-0.825166,0.055574,-0.111322,0.078618
-0.140983,-0.162858,0.042698,0.013314
4.328722,-0.014244,-0.004410,-0.114920
-5.612567,0.015978,0.052223,-0.038035
-0.025540,0.389806,0.198167,0.161781
0.037367,0.000077,-0.448834,-0.080946
0.002905,-0.001380,-0.262885,-0.059083
0.081723,0.028263,-0.115229,-0.401812
-0.176921,-0.111231,-0.354452,0.112981
0.191000,0.033443,-1.785237,-0.079703
-0.147282,-0.000342,-0.156195,-0.040653
-0.014943,-0.082474,0.058735,0.097387
-1.390088,-0.024341,-0.320796,0.064057
0.917059,0.203096,0.033228,0.105743
-0.020076,0.028742,-0.124045,-0.156000
-0.032471,0.018438,0.126883,0.130901
-0.055544,0.065222,0.114524,-0.024622
-0.007505,-0.019387,-0.090773,-0.197556
-0.002831,-0.233343,-0.105186,-0.144403
0.047010,-0.315908,-0.017630,-0.045183
-0.343750,0.296650,-0.023677,-0.173692
0.246295,-0.125869,-0.097499,0.177777
-0.252946,-1.401472,0.035057,-0.221796
-0.184725,1.330771,-0.073480,-0.029255
0.046564,0.013954,-0.002037,-0.141654
0.352296,0.117885,0.063492,0.040433
-0.497544,0.198879,0.581370,-0.140911
-0.003436,0.120311,0.039006,0.131436
0.013521,0.071229,0.058195,0.089377
-0.000180,-0.106822,0.054859,0.335053
4.020398,-0.054492,-0.175995,0.235128
-0.035047,0.057877,-0.166625,-0.044521
-1.291004,0.026910,-0.039943,-0.022523
0.188157,-0.124964,0.266017,0.131936
0.537555,0.054811,-0.001847,-0.326939
1.226653,0.297032,0.155709,0.154473
-0.055399,-0.103984,-0.080251,-0.021824
0.006013,-0.000261,0.086382,0.389623
0.043977,-0.632609,0.133856,-0.073919
0.149151,-0.071427,0.192185,0.063634
-25.728609,0.108432,-0.130749,0.127539
0.154563,1.131181,0.168867,0.012280
-0.181870,-0.076143,-0.033925,0.088340
0.935127,-0.111056,-0.084841,-0.347168
0.204179,0.028766,-0.457259,-0.244211
2.116837,-0.139770,0.014102,0.024064
0.089859,0.000718,0.010270,0.018620
-0.728101,-0.017297,-0.007871,0.114129
23.529040,-0.021565,-0.029892,-0.248887
0.383016,-0.109134,-0.116274,0.016807
0.088627,0.101585,0.257004,0.032654
0.058199,-0.014379,0.011925,0.024016
0.913932,-0.103384,-0.042616,0.119632
2.017889,-0.183177,0.147210,-0.103816
-0.266419,-0.841875,-0.132447,-0.014167
1.082704,0.186173,-0.011043,0.164406
-0.044240,0.123633,-0.197881,-0.246458
-0.101955,0.116752,-0.128576,-0.293357
83.924950,-0.498229,-0.144133,-0.022498
-0.911316,-1.230603,-0.115720,0.014723
0.020061,-0.096030,0.088301,-0.268962
0.049644,-0.544418,0.206619,0.129743
0.452003,-0.043717,-0.156449,-0.143167
0.998536,1.112356,-0.151075,-0.015551
-0.166102,0.015291,-0.025315,-0.123162
-0.094267,0.128449,-0.054982,0.080182
-0.072724,-0.080040,0.077473,0.298326
-0.224260,-0.038830,-0.144428,0.050203
-0.198917,0.009464,-0.390257,-0.099465
-0.019991,0.309092,0.012150,0.166272
30.051258,-0.120926,-0.366912,0.187680
-0.008616,0.168109,0.110947,0.098570
0.007516,0.628789,0.610008,0.068919
0.051695,-1.306041,-0.285190,-0.171001
-0.040118,0.119564,-0.099643,0.101876
6.248493,-0.052260,-0.164928,-0.032910
4.423668,-0.030432,0.135188,-0.218263
-1.945238,0.104237,0.012493,0.081902
-0.241766,-0.125574,0.592394,-0.051570
-0.015525,1.714507,0.140275,-0.042031
-0.062593,0.315299,-0.101722,-0.079090
-0.011701,-0.251116,-0.045999,0.068964
-0.009929,0.079352,-0.050569,0.246519
-0.147050,0.137807,0.045942,-0.142141
0.009013,-0.004793,0.085820,-0.115210
6.084519,0.094533,-0.242552,-0.197899
33.081948,-2.921620,0.192041,0.116889
-0.370173,0.202407,0.144492,-0.169849
-0.005010,-0.012240,-0.103999,-0.370695
-0.363323,-0.117788,-0.068352,-0.121419
-5.262615,0.176746,0.046890,-0.296878
-201.127786,0.032246,-0.029036,-0.005885
0.178032,0.073690,0.017503,-0.122571
-0.134909,-0.103414,0.122959,0.046732
-2.064681,0.070022,-0.107051,-0.310121
0.008570,-0.084473,0.057747,0.118244
0.006908,0.007539,-0.034372,-0.028600
0.007087,0.183333,-0.116535,-0.045796
-0.018467,-0.006835,-0.006415,0.161552
91.751146,0.097494,0.007812,-0.237891
21.594963,0.052668,0.120600,-0.201398
-0.064217,-0.027018,-0.280705,-0.090961
-0.024491,-0.028780,-0.369086,-0.293214
0.762500,-0.083615,0.123221,0.263120
-35.008845,0.120375,0.028814,-0.182128
-0.166196,0.575473,0.030597,0.050305
0.030436,0.159629,0.371179,0.003921
0.059855,0.143460,-0.209908,-0.034629
-0.000375,-0.165505,0.132417,0.043921
-0.037782,0.285783,0.010036,0.002494
0.239697,-0.096457,-0.007722,0.031742
-0.118409,-0.231976,0.138803,-0.065521
42.455550,0.337557,-0.146563,-0.110492
0.001273,-0.057517,0.048591,-0.100310
0.043077,-0.028704,-0.223284,-0.071374
-0.751631,0.025403,0.012562,0.270830
-5.916072,-0.194995,0.181086,0.384392
-0.073492,0.123677,0.013494,-0.454306
0.004404,-0.028211,-0.046806,-0.119844
-0.163355,0.046099,-0.075776,-0.118443
-3.493107,-0.934049,0.137513,-0.001333
-0.104427,-0.110429,-0.075254,-0.088663
0.036663,0.365310,-0.130972,-0.012853
0.004632,-1.999054,-0.226755,-0.260296
0.041894,0.038286,-0.080920,-0.111578
0.113919,0.303050,0.052424,0.216562
-0.005670,0.012421,0.129000,-0.150052
0.003602,0.067715,0.087642,-0.077171
0.046991,-0.025126,-0.019867,0.251143
-0.011696,-0.181594,-0.070554,-0.055580
0.084049,-0.211588,0.284718,-0.020579
14.986023,-0.036560,-0.017421,0.186368
0.028461,-0.529100,0.017645,-0.057088
-0.019049,-0.112229,-0.066717,-0.007623
-0.044181,-0.029920,0.196760,0.046492
-23399.863780,-0.673223,-0.175442,-0.018933
-0.022094,-0.022561,0.329774,-0.225611
0.009697,-1.707106,-0.174963,-0.512271
-0.203509,-0.075040,0.119542,-0.018471
7.961199,0.076895,-0.291090,0.239357
0.952044,-5.102931,-0.123822,0.099628
-1.396597,0.068788,1.816416,0.108851
-0.077786,0.127671,-0.011797,0.116296
-0.551493,-0.036179,-0.120647,0.163687
0.672389,0.076488,-0.154569,0.343938
-0.108009,-0.010834,-0.038779,-0.248377
0.423819,-0.000310,-0.121717,-0.024783
0.040992,-0.033418,0.275547,0.073741
-0.004789,0.188156,1.046003,0.053526
5.416132,-0.369592,0.062441,-0.296603
1.024681,0.029837,-0.133469,-0.100754
-0.085635,0.035575,0.764874,0.179043
-0.050668,0.051235,0.185234,-0.068797
0.492210,0.004201,0.057484,0.005338
0.018796,0.015366,-0.214542,0.167423
0.040358,-0.134944,0.080369,0.016526
-3.589905,0.303943,0.133668,-0.088955
-0.123519,-0.054299,-0.058629,-0.114424
0.014311,-0.097145,0.631087,0.128736
-2.046457,-0.049983,-0.197299,0.093061
-2.061994,-0.325926,0.129222,0.015627
0.161831,-0.037377,-0.330144,-0.005073
0.013282,0.436731,0.036544,-0.042741
0.003717,-0.042945,-0.017135,-0.013211
-0.524087,0.103680,0.071986,0.068023
0.281575,-4.715555,-0.134629,-0.257802
0.108448,-0.041505,0.176922,0.007792
0.273160,0.155499,0.227821,0.074771
7016.533617,-0.088104,0.079237,0.267327
-0.037961,0.042194,-0.021184,-0.222275
-83.469382,-0.420226,-0.061723,0.099065
1.469322,-0.507707,0.163235,0.073936
-0.120346,0.180567,-0.139058,-0.329593
0.077955,0.842830,0.203556,0.035761
-0.073636,0.033683,-0.067773,-0.019790
0.006896,0.135077,-0.002009,0.109108
-0.114957,-83.870417,0.172373,-0.027127
0.043133,-0.014387,-0.158435,0.145502
0.028649,0.268100,0.086301,-0.069698
-0.045800,-1.472071,0.036571,-0.133881
-0.030956,-0.110106,0.154687,-0.218610
-0.005144,-0.027753,-0.054559,0.104663
0.090729,0.120999,0.068883,-0.101103
0.075218,1.022429,0.194457,0.016507
0.078409,-0.191849,-1.856653,-0.208139
0.083016,-0.043888,0.039624,0.322908
-0.028758,-0.002922,-0.010324,0.088487
-0.001035,-0.000304,-0.117699,0.091344
0.005119,0.110939,-0.049940,-0.017638
-1.485065,-0.253034,-0.096847,0.001949
-0.085844,-0.062898,-0.019186,-0.095396
-0.275099,-0.017571,0.090776,0.128146
0.031884,-0.055352,-0.332102,0.096122
-235.860573,-4.804450,0.020160,-0.044648
0.099292,-0.098109,0.058364,-0.005986
-0.311900,-0.027080,-0.254153,0.025867
-0.092690,-0.063104,0.024827,-0.031548
-5.984273,0.239674,-0.152477,0.119930
0.271289,0.208197,0.043110,-0.004562
-4.413810,0.019394,-0.025939,0.076362
0.182799,0.219941,0.034400,0.011146
0.016835,-0.098834,0.046568,-0.065379
-5.533216,-0.772439,-0.207106,0.061020
0.855157,0.124817,-0.272527,0.071421
-0.019502,-0.024989,0.276094,0.301881
73.671868,-0.108306,0.032391,-0.041420
0.247370,-0.249254,0.074084,0.257325
-0.004133,0.413592,-0.165027,0.018587
-0.162177,0.433897,0.005320,0.233474
0.720921,0.028237,0.045159,0.000119
2.313447,0.092040,-0.403699,0.254396
-0.310536,-0.039594,0.234506,0.244602
-0.001941,-0.545055,0.143024,-0.093244
0.032263,0.005502,0.040546,-0.032854
-1.978298,-0.362304,0.042680,0.164229
9.720051,0.075221,0.197557,-0.167621
1.087228,-0.419631,0.091894,-0.157326
0.023250,0.074962,-0.464974,0.001298
0.055045,-174.068913,0.148253,-0.015014
0.050823,0.052386,-0.121026,0.053772
-0.346930,0.102426,0.092862,0.025495
-0.009817,-13.214836,-0.224750,-0.025851
0.834096,-0.050851,-0.070804,0.160926
0.113577,-0.156442,-0.083702,0.080125
0.082285,0.285505,0.050094,0.096733
1.721029,-0.047778,-0.069911,-0.072142
0.085199,-0.082308,-0.430165,-0.164928
0.000605,0.331993,0.076517,0.070253
29.668620,0.306666,0.080882,0.017200
0.217110,-0.018892,0.062026,0.073638
0.147925,0.121012,0.001191,0.243377
-0.010230,0.009753,0.087805,-0.198939
0.041243,0.948503,-0.072759,-0.052695
0.412966,-0.008563,0.033551,0.038560
-3.806380,-0.383956,-0.343532,-0.070020
0.008027,0.076618,0.090122,0.055862
-0.050928,-0.061939,-0.274335,-0.172157
-0.263358,0.115435,-0.078049,0.058757
-15.658787,-0.034788,0.049883,-0.147894
-0.152479,0.251730,-0.231734,-0.050104
-0.000858,-0.417993,-0.031354,0.112019
-0.023717,0.000209,0.123764,0.033835
-0.033605,-0.009765,0.084877,-0.013556
-0.062049,0.019651,0.009610,0.276341
-0.178155,-0.258781,0.103729,-0.149289
-1.730326,-0.268380,0.230542,0.088490
-0.480551,-0.000452,0.013485,-0.212107
0.030152,0.029445,-0.097530,0.216423
0.029170,0.047618,-0.215923,0.120273
-0.057632,-1.187637,0.151921,-0.038223
-7.318144,0.182689,-0.035143,-0.080496
2.186720,0.166036,-0.344333,-0.089307
0.079223,0.078882,0.115357,-0.236911
0.456279,1.822520,-0.158309,0.357061
-0.104584,-0.378055,0.158258,-0.088025
0.045533,0.150038,0.026236,0.058631
-0.011382,-0.020271,0.145394,0.086931
0.000822,0.041690,0.140419,-0.062375
0.004881,0.465857,-0.048385,-0.133355
-0.025338,0.274536,-0.006271,0.097289
-0.000739,-0.133448,0.070080,0.094076
0.007420,0.125737,0.037768,0.111977
0.033148,-0.016683,0.169929,0.101517
14.735279,-0.088460,-0.254189,-0.126823
-1.877790,0.007768,0.138016,0.018673
-4.600291,1.004442,-0.120982,-0.366802
-0.025163,-0.362072,0.072652,-0.163393
3.862260,0.023187,0.042156,0.054850
-0.167422,0.439489,-0.335687,-0.054068
-0.052805,0.015405,-0.208166,0.059712
3557.966590,-0.307453,0.031339,0.127437
0.026829,-0.069417,-0.020709,0.239940
-1.967885,-0.010196,0.169193,0.025069
-0.035565,-0.159659,-0.119161,-0.254109
0.039821,0.104157,0.481914,-0.147069
-0.589778,0.154576,0.006519,0.050112
-0.344735,-0.080295,-0.246828,0.097594
-2.152516,0.289038,0.069854,-0.025062
0.344613,0.272677,0.159084,0.212008
-12.609758,-0.151092,-0.142136,0.071848
-0.692070,0.115247,0.137834,-0.164047
0.049633,-0.020015,0.103187,0.369851
-23.883737,-0.082522,-0.041869,0.022788
-0.022960,0.029882,0.480218,-0.241743
-0.004196,0.149171,0.078096,0.055918
1.607973,-0.084363,-0.059167,-0.001319
0.186984,-0.036675,-0.077196,-0.192688
0.056937,0.042322,-0.171636,0.055320
-0.276360,0.029986,-0.064269,-0.031958
0.016847,0.186249,0.039135,0.104426
-0.149232,0.263894,-0.282452,-0.032487
0.078892,-0.464268,0.093963,0.247651
0.049251,0.004939,-0.207522,-0.027665
0.025204,-0.011120,-0.027394,0.145679
0.048037,0.013746,0.003650,-0.149842
-0.010364,0.033938,-0.407563,0.124928
3.349622,0.062705,-0.012889,0.036786
-0.133395,0.004970,-0.063034,-0.016696
0.010214,0.643603,0.015240,0.123753
0.001530,-1.033792,-0.059181,0.157457
0.033766,-0.018801,0.002359,-0.015319
0.577490,-0.089009,0.329649,0.035238
0.017481,0.016496,0.059663,0.166209
0.120298,-0.037244,0.183924,-0.149018
1.217065,0.024254,0.378933,-0.146947
0.563255,0.672062,0.040309,-0.029733
-0.583310,0.008698,0.089441,-0.149275
-1.173322,0.018373,0.059419,0.072733
-0.953292,-0.000611,0.154646,-0.025144
-0.036933,0.007714,0.100283,-0.223466
0.112720,-8.593226,-0.040816,0.187879
-82.370465,0.176363,0.174819,-0.065018
-0.591530,-0.396870,-0.140968,0.009472
-1.126732,0.046040,-0.042798,-0.060380
31.213616,-0.332551,-0.836355,0.025520
-0.002621,0.457847,-0.014764,0.184094
0.130699,0.012204,-0.005841,-0.124332
0.026284,-0.060897,0.057833,0.017620
1.562021,-0.089174,0.560903,0.185875
0.027911,0.609119,-0.263777,0.014378
-0.018620,0.429906,0.075866,-0.095882
3.464027,0.285498,-0.020856,-0.158334
0.110719,0.021583,-0.028975,-0.117379
0.382861,0.147210,0.112072,0.013064
-0.143539,0.063395,0.003044,-0.089579
1.426869,0.001225,0.062808,-0.151334
-0.079554,-0.225734,0.078709,0.144230
0.010642,0.050444,0.095174,0.125432
-1.343204,0.106160,-0.025363,0.115841
0.664623,3.440733,-0.145720,0.195865
-0.254310,0.024805,-0.052546,-0.002128
-0.013627,0.049449,0.392632,-0.121909
0.010502,0.252392,-0.002285,0.048731
-0.133784,-0.047276,-0.110805,0.169994
-0.122349,0.067847,-0.124930,-0.046897
0.904318,0.175511,-0.602122,0.123437
0.002364,-0.067734,0.150374,0.147028
-1.968177,0.002180,-0.073925,-0.072337
-0.089815,0.924607,0.038285,0.066141
-0.594556,-0.048520,0.040310,0.156350
1.184771,0.108826,0.066101,-0.133637
-0.000029,0.048769,-0.228191,0.060005
-0.020518,-0.008015,-0.144929,0.034403
0.046019,0.060025,-0.067917,0.126783
-0.015148,0.217786,-0.010442,-0.004204
